"","Filename","Frame","Time..HMS.","Period","Period.time..HMS.","Length..mm.","Precision..mm.","RMS..mm.","Range..mm.","Direction..deg.","Horz..Dir...deg.","Vert..Dir...deg.","Mid.X..mm.","Mid.Y..mm.","Mid.Z..mm.","OpCode","TapeReader","Depth","Comment","Year","Dive","Transect.Number","Dive.Type","X","X.1","X.2","X.3","Family","Genus","Species","Code","Number","Stage","Activity","Check.ID","Comment.1","Event.Time.HH.MM.SS"
"1150","SL_2022_CSEO_Dive_24_09-21-18.000.avi",52163,"10:45:43",NA,NA,516.162,57.579,1.767,4540.867,24.585,15.582,3.006,-1527.668,1111.456,-4129.209,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,54,"AD","Fish milling/hovering",NA,"",NA
"1151","SL_2022_CSEO_Dive_24_09-21-18.000.avi",52198,"10:45:44",NA,NA,NA,81.233,1.012,5904.679,19.287,NA,NA,-1559.839,1148.415,-5577.928,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,55,"AD","Feeding",NA,"NO LENGTH - wrong angle",NA
"1152","SL_2022_CSEO_Dive_24_09-21-18.000.avi",52198,"10:45:44",NA,NA,NA,37.049,0.193,4192.749,10.656,NA,NA,445.761,617.871,-4122.945,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,56,"AD","Fish milling/hovering",NA,"NO LENGTH - facing ROV",NA
"1153","SL_2022_CSEO_Dive_24_09-21-18.000.avi",53410,"10:46:24",NA,NA,NA,45.235,3.419,4450.507,26.773,NA,NA,1888.469,656.915,-3976.073,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,57,"","",NA,"",NA
"1154","SL_2022_CSEO_Dive_24_09-21-18.000.avi",53933,"10:46:42",NA,NA,NA,8.554,0.063,1991.982,13.46,NA,NA,-67.851,-466.428,-1935.415,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,58,"","",NA,"",NA
"1155","SL_2022_CSEO_Dive_24_09-21-18.000.avi",54111,"10:46:48",NA,NA,NA,21.002,0.769,3099.522,14.03,NA,NA,691.256,282.621,-3008.211,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,59,"","",NA,"",NA
"1156","SL_2022_CSEO_Dive_24_09-21-18.000.avi",55909,"10:47:48",NA,NA,NA,15.279,0.157,2844.688,2.236,NA,NA,105.243,-46.625,-2842.358,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,60,"","",NA,"",NA
"1157","SL_2022_CSEO_Dive_24_09-21-18.000.avi",56226,"10:47:58",NA,NA,NA,34.427,0.15,3930.901,26.04,NA,NA,-1700.996,276.523,-3533.005,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,61,"","",NA,"",NA
"1158","SL_2022_CSEO_Dive_24_09-21-18.000.avi",56926,"10:48:22",NA,NA,NA,49.663,0.743,4915.967,10.067,NA,NA,-291.641,788.922,-4843.478,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,62,"","",NA,"",NA
"1159","SL_2022_CSEO_Dive_24_09-21-18.000.avi",57596,"10:48:44",NA,NA,NA,117.425,2.702,7234.767,31.34,NA,NA,-3446.593,1485.486,-6185.158,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,63,"AD","Fish milling/hovering",NA,"NO LENGTH - too far away",NA
"1160","SL_2022_CSEO_Dive_24_09-21-18.000.avi",58810,"10:49:24",NA,NA,NA,103.016,0.151,6575.562,27.732,NA,NA,-1837.109,2423.711,-5829.981,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,64,"AD","Fish actively swimming in frame",NA,"NO LENGTH - too far away",NA
"1161","SL_2022_CSEO_Dive_24_09-21-18.000.avi",58810,"10:49:24",NA,NA,NA,13.645,0.03,2395.556,20.796,NA,NA,-595.081,-616.61,-2237.043,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,65,"","",NA,"",NA
"1162","SL_2022_CSEO_Dive_24_09-21-18.000.avi",59540,"10:49:49",NA,NA,NA,16.481,0.549,2753.7,14.838,NA,NA,-171.22,-694.719,-2659.118,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","tiger",148,148,66,"","",NA,"",NA
"1163","SL_2022_CSEO_Dive_24_09-21-18.000.avi",59597,"10:49:51",NA,NA,NA,100.668,0.623,6567.466,20.439,NA,NA,-1975.868,1139.647,-6158.633,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","canary",146,146,67,"","",NA,"",NA
"1164","SL_2022_CSEO_Dive_24_09-21-18.000.avi",59597,"10:49:51",NA,NA,NA,125.704,1.469,7453.192,18.412,NA,NA,2166.266,893.054,-7075.296,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","canary",146,146,68,"","",NA,"",NA
"1165","SL_2022_CSEO_Dive_24_09-21-18.000.avi",59597,"10:49:51",NA,NA,NA,173.647,3.402,8656.445,19.148,NA,NA,2247.467,1702.456,-8184.41,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","canary",146,146,69,"","",NA,"",NA
"1166","SL_2022_CSEO_Dive_24_09-21-18.000.avi",60076,"10:50:07",NA,NA,NA,6.127,1.306,1651.641,15.675,NA,NA,-147.226,-427.621,-1588.516,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,70,"","",NA,"",NA
"1167","SL_2022_CSEO_Dive_24_09-21-18.000.avi",60371,"10:50:16",NA,NA,NA,48.885,0.306,4611.493,21.172,NA,NA,707.164,1490.707,-4306.225,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,71,"","",NA,"",NA
"1168","SL_2022_CSEO_Dive_24_09-21-18.000.avi",60614,"10:50:24",NA,NA,NA,20.497,0.526,3030.752,23.677,NA,NA,-1211.221,-130.625,-2775.128,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,72,"","",NA,"",NA
"1169","SL_2022_CSEO_Dive_24_09-21-18.000.avi",60989,"10:50:37",NA,NA,500.767,102.851,1.626,5899.268,18.323,22.135,23.475,1745.855,625.652,-5600.17,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,73,"AD","Fish milling/hovering",NA,"",NA
"1170","SL_2022_CSEO_Dive_24_09-21-18.000.avi",61036,"10:50:39",NA,NA,NA,25.438,1.237,3443.193,11.45,NA,NA,-339.037,-606.982,-3372.27,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,74,"","",NA,"",NA
"1171","SL_2022_CSEO_Dive_24_09-21-18.000.avi",61135,"10:50:42",NA,NA,NA,29.712,0.257,3953.856,3.946,NA,NA,-1.187,-287.902,-3943.36,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,75,"","",NA,"",NA
"1172","SL_2022_CSEO_Dive_24_09-21-18.000.avi",61377,"10:50:50",NA,NA,NA,41.504,0.817,4485.41,13.107,NA,NA,-51.598,998.335,-4372.593,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,76,"","",NA,"",NA
"1173","SL_2022_CSEO_Dive_24_09-21-18.000.avi",61636,"10:50:59",NA,NA,NA,6.958,0.28,1736.022,15.885,NA,NA,-345.145,-333.258,-1668.408,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,77,"","",NA,"",NA
"1174","SL_2022_CSEO_Dive_24_09-21-18.000.avi",63263,"10:51:53",NA,NA,NA,8.452,0.236,1893.626,19.772,NA,NA,-557.343,-322.908,-1780.708,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,78,"","",NA,"",NA
"1175","SL_2022_CSEO_Dive_24_09-21-18.000.avi",63958,"10:52:16",NA,NA,NA,6.587,0.387,1735.964,11.037,NA,NA,-198.74,-273.187,-1702.775,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,79,"","",NA,"",NA
"1176","SL_2022_CSEO_Dive_24_09-21-18.000.avi",64241,"10:52:25",NA,NA,NA,39.78,0.438,4088.995,25.078,NA,NA,-986.999,1409.753,-3709.22,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","canary",146,146,80,"","",NA,"",NA
"1177","SL_2022_CSEO_Dive_24_09-21-18.000.avi",64242,"10:52:25",NA,NA,NA,27.647,0.444,3412.054,22.748,NA,NA,986.449,863.584,-3150.12,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,81,"","",NA,"",NA
"1178","SL_2022_CSEO_Dive_24_09-21-18.000.avi",64522,"10:52:35",NA,NA,NA,23.297,0.787,3295.692,11.457,NA,NA,-536.283,362.485,-3231.5,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"skate","longnose skate",701,701,82,"","",NA,"",NA
"1179","SL_2022_CSEO_Dive_24_09-21-18.000.avi",64968,"10:52:50",NA,NA,NA,44.3,0.092,4414.511,16.81,NA,NA,807.606,971.826,-4229.803,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,83,"","",NA,"",NA
"1180","SL_2022_CSEO_Dive_24_09-21-18.000.avi",65635,"10:53:12",NA,NA,NA,12.627,2.529,2468.474,8.907,NA,NA,-344.128,156.532,-2439.352,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,84,"","",NA,"",NA
"1181","SL_2022_CSEO_Dive_24_09-21-18.000.avi",65635,"10:53:12",NA,NA,NA,13.402,2.35,2493.304,11.318,NA,NA,-359.727,321.943,-2446.123,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,85,"","",NA,"",NA
"1182","SL_2022_CSEO_Dive_24_09-21-18.000.avi",68011,"10:54:31",NA,NA,NA,34.32,0.66,3975.724,20.309,NA,NA,-155.851,1356.157,-3734.024,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,86,"","",NA,"",NA
"1183","SL_2022_CSEO_Dive_24_09-21-18.000.avi",70876,"10:56:07",NA,NA,NA,23.011,1.343,3441.178,5.471,NA,NA,-136.274,284.736,-3426.669,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,87,"","",NA,"",NA
"1184","SL_2022_CSEO_Dive_24_09-21-18.000.avi",74491,"10:58:07",NA,NA,NA,41.266,2.507,4331.652,17.09,NA,NA,-1257.67,-213.097,-4139.573,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,88,"","",NA,"",NA
"1185","SL_2022_CSEO_Dive_24_09-21-18.000.avi",75520,"10:58:41",NA,NA,NA,31.439,0.885,3785.205,18.168,NA,NA,-1168.357,152.634,-3597.14,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,89,"","",NA,"",NA
"1186","SL_2022_CSEO_Dive_24_09-21-18.000.avi",76069,"10:59:00",NA,NA,NA,16.796,0.961,2992.458,2.202,NA,NA,113.661,5.465,-2990.293,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,90,"","",NA,"",NA
"1187","SL_2022_CSEO_Dive_24_09-21-18.000.avi",76069,"10:59:00",NA,NA,NA,36.223,0.534,3897.551,25.803,NA,NA,1282.038,1097.068,-3513.364,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,91,"","",NA,"",NA
"1188","SL_2022_CSEO_Dive_24_09-21-18.000.avi",76652,"10:59:19",NA,NA,NA,10.348,0.441,2155.465,19.333,NA,NA,-132.137,-709.371,-2031.099,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,92,"","",NA,"",NA
"1189","SL_2022_CSEO_Dive_24_09-21-18.000.avi",77265,"10:59:39",NA,NA,NA,43.447,0.93,4348.456,26.28,NA,NA,1799.273,669.549,-3901.717,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,93,"","",NA,"",NA
"1190","SL_2022_CSEO_Dive_24_09-21-18.000.avi",79780,"11:01:03",NA,NA,NA,14.698,0.623,2688.535,8.291,NA,NA,64.146,-392.974,-2658.887,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,94,"","",NA,"",NA
"1191","SL_2022_CSEO_Dive_24_09-21-18.000.avi",81898,"11:02:14",NA,NA,NA,41.218,3.247,4296.009,26.675,NA,NA,-1892.334,356.99,-3840.224,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,95,"","",NA,"",NA
"1192","SL_2022_CSEO_Dive_24_09-21-18.000.avi",82120,"11:02:21",NA,NA,NA,33.9,0.279,3985.382,34.761,NA,NA,-2020.514,1026.479,-3278.282,1,"KelliiWood",120,"N/A",2022,24,24,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,96,"","",NA,"",NA
"1193","SL_2022_CSEO_Dive_25_11-15-17.000.avi",557,"11:49:15",NA,NA,NA,25.538,4.685,3513.533,12.435,NA,NA,-61.742,740.333,-3434.095,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,1,"","",NA,"",NA
"1194","SL_2022_CSEO_Dive_25_11-15-17.000.avi",963,"11:49:28",NA,NA,NA,39.214,1.082,4341.578,14.287,NA,NA,-38.252,1053.872,-4211.555,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,2,"","",NA,"",NA
"1195","SL_2022_CSEO_Dive_25_11-15-17.000.avi",1273,"11:49:38",NA,NA,NA,31.622,0.487,3852.414,31.836,NA,NA,1954.169,544.352,-3275.057,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,3,"","",NA,"",NA
"1196","SL_2022_CSEO_Dive_25_11-15-17.000.avi",2377,"11:50:15",NA,NA,NA,7.114,0.038,1854.618,8.067,NA,NA,32.796,-265.524,-1835.219,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,4,"","",NA,"",NA
"1197","SL_2022_CSEO_Dive_25_11-15-17.000.avi",4805,"11:51:36",NA,NA,780.608,206.621,2.808,7028.477,20.091,38.027,12.135,-1576.418,1828.697,-6600.777,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,5,"AD","Fish milling/hovering",NA,"",NA
"1198","SL_2022_CSEO_Dive_25_11-15-17.000.avi",5735,"11:52:07",NA,NA,NA,12.289,6.217,2285.459,23.691,NA,NA,-849.426,-357.307,-2091.442,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"cod","Pacific cod",110,110,6,"","",NA,"",NA
"1199","SL_2022_CSEO_Dive_25_11-15-17.000.avi",7194,"11:52:56",NA,NA,NA,10.077,1.43,2079.497,29.193,NA,NA,862.88,525.813,-1817.489,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,7,"","",NA,"",NA
"1200","SL_2022_CSEO_Dive_25_11-15-17.000.avi",7194,"11:52:56",NA,NA,NA,10.913,1.913,2256.905,11.143,NA,NA,179.178,-406.533,-2212.746,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,8,"","",NA,"",NA
"1201","SL_2022_CSEO_Dive_25_11-15-17.000.avi",7470,"11:53:05",NA,NA,NA,15.273,0.409,2688.255,9.491,NA,NA,300.975,-336.012,-2650.137,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,9,"","",NA,"",NA
"1202","SL_2022_CSEO_Dive_25_11-15-17.000.avi",9147,"11:54:01",NA,NA,NA,13.643,0.645,2430.104,25.824,NA,NA,-1013.676,-313.789,-2186.184,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,10,"","",NA,"",NA
"1203","SL_2022_CSEO_Dive_25_11-15-17.000.avi",12329,"11:55:47",NA,NA,636.134,84.483,1.771,5758.404,18.199,26.557,46.234,1368.622,1166.686,-5470.369,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,12,"AD","Fish milling/hovering",NA,"",NA
"1204","SL_2022_CSEO_Dive_25_11-15-17.000.avi",12329,"11:55:47",NA,NA,NA,59.203,1.813,5201.603,25.873,NA,NA,2249.239,286.369,-4681.409,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,11,"","",NA,"",NA
"1205","SL_2022_CSEO_Dive_25_11-15-17.000.avi",12467,"11:55:52",NA,NA,537.483,63.8,1.543,4281.698,19.194,45.903,47.587,1216.794,707.793,-4043.684,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,13,"AD","Fish milling/hovering",NA,"",NA
"1206","SL_2022_CSEO_Dive_25_11-15-17.000.avi",14311,"11:56:53",NA,NA,NA,8.781,0.385,1953.326,32.245,NA,NA,-809.964,-662.441,-1649.427,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,14,"","",NA,"",NA
"1207","SL_2022_CSEO_Dive_25_11-15-17.000.avi",15036,"11:57:17",NA,NA,NA,24.104,3.421,3303.62,23.079,NA,NA,-1290.642,94.245,-3039.616,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,15,"","",NA,"",NA
"1208","SL_2022_CSEO_Dive_25_11-15-17.000.avi",16614,"11:58:10",NA,NA,NA,49.71,0.625,4704.329,17.32,NA,NA,-1309.027,479.943,-4492.974,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,16,"","",NA,"",NA
"1209","SL_2022_CSEO_Dive_25_11-15-17.000.avi",18685,"11:59:19",NA,NA,NA,26.333,0.685,3596.986,31.496,NA,NA,-1878.875,21.524,-3067.193,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","greenstripe",135,135,17,"","",NA,"",NA
"1210","SL_2022_CSEO_Dive_25_11-15-17.000.avi",19049,"11:59:31",NA,NA,NA,33.819,0.24,4016.989,30.448,NA,NA,2021.996,-249.14,-3462.031,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,18,"","",NA,"",NA
"1211","SL_2022_CSEO_Dive_25_11-15-17.000.avi",20370,"12:00:15",NA,NA,NA,71.345,0.402,5667.943,19.107,NA,NA,1825.222,-354.384,-5354.303,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,19,"","",NA,"",NA
"1212","SL_2022_CSEO_Dive_25_11-15-17.000.avi",21740,"12:01:01",NA,NA,554.102,74.023,0.729,4783.857,28.768,20.262,20.307,2290.401,234.11,-4193.393,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,20,"AD","Fish milling/hovering",NA,"",NA
"1213","SL_2022_CSEO_Dive_25_11-15-17.000.avi",22026,"12:01:10",NA,NA,NA,17.19,0.723,2709.283,20.797,NA,NA,-873.746,-412.499,-2531.131,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,21,"","",NA,"",NA
"1214","SL_2022_CSEO_Dive_25_11-15-17.000.avi",23802,"12:02:09",NA,NA,NA,58.248,0.061,5293.532,33.9,NA,NA,2773.966,993.377,-4397.703,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","dusky",172,172,22,"","",NA,"",NA
"1215","SL_2022_CSEO_Dive_25_11-15-17.000.avi",23950,"12:02:14",NA,NA,NA,26.375,1.412,3488.347,26.483,NA,NA,1552.417,-111.112,-3121.893,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,23,"","",NA,"",NA
"1216","SL_2022_CSEO_Dive_25_11-15-17.000.avi",24596,"12:02:36",NA,NA,NA,10.196,0.608,2145.92,15.975,NA,NA,-583.26,-101.094,-2062.658,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"halibut","halibut",200,200,24,"","",NA,"NO LENGTH - wrong angle",NA
"1217","SL_2022_CSEO_Dive_25_11-15-17.000.avi",24726,"12:02:40",NA,NA,NA,71.132,0.668,5522.382,20.651,NA,NA,1647.745,1017.681,-5171.65,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,25,"","",NA,"",NA
"1218","SL_2022_CSEO_Dive_25_11-15-17.000.avi",25671,"12:03:12",NA,NA,NA,18.622,1.939,2952.477,14.053,NA,NA,-712.691,66.366,-2864.4,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,26,"","",NA,"",NA
"1219","SL_2022_CSEO_Dive_25_11-15-17.000.avi",26160,"12:03:28",NA,NA,NA,13.157,0.229,2455.223,12.557,NA,NA,258.897,-476.392,-2394.607,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,27,"SU","Fish seeking cover",NA,"NO LENGTH - partial view only",NA
"1220","SL_2022_CSEO_Dive_25_11-15-17.000.avi",26384,"12:03:35",NA,NA,NA,19.387,0.116,3069.991,10.326,NA,NA,546.398,53.335,-3020.505,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,28,"","",NA,"",NA
"1221","SL_2022_CSEO_Dive_25_11-15-17.000.avi",26384,"12:03:35",NA,NA,NA,16.829,0.059,2737.746,17.943,NA,NA,-823.825,-191.153,-2603.848,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,29,"AD","Fish resting on bottom",NA,"NO LENGTH - partial view only",NA
"1222","SL_2022_CSEO_Dive_25_11-15-17.000.avi",27597,"12:04:16",NA,NA,NA,28.096,0.413,3617.518,30.024,NA,NA,-1788.788,264.192,-3133.189,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,30,"","",NA,"",NA
"1223","SL_2022_CSEO_Dive_25_11-15-17.000.avi",28772,"12:04:55",NA,NA,NA,16.24,0.131,2669.405,24.523,NA,NA,1074.471,-280.101,-2427.504,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,31,"","",NA,"",NA
"1224","SL_2022_CSEO_Dive_25_11-15-17.000.avi",32383,"12:06:55",NA,NA,NA,19.044,1.309,2926.118,24.393,NA,NA,-1199.703,134.561,-2665.478,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"halibut","halibut",200,200,32,"","",NA,"",NA
"1225","SL_2022_CSEO_Dive_25_11-15-17.000.avi",34014,"12:07:50",NA,NA,NA,60.358,0.102,5143.419,28.582,NA,NA,2266.612,939.863,-4520.386,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,33,"","",NA,"",NA
"1226","SL_2022_CSEO_Dive_25_11-15-17.000.avi",35545,"12:08:41",NA,NA,NA,79.373,0.038,6079.925,18.342,NA,NA,-236.228,1875.518,-5778.591,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","yelloweye",145,145,34,"AD","Fish actively swimming in frame",NA,"NO LENGTH - facing away",NA
"1227","SL_2022_CSEO_Dive_25_11-15-17.000.avi",36447,"12:09:11",NA,NA,NA,28.384,0.939,3677.649,32.696,NA,NA,-1934.152,441.058,-3096.713,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,35,"","",NA,"",NA
"1228","SL_2022_CSEO_Dive_25_11-15-17.000.avi",38815,"12:10:30",NA,NA,NA,31.814,1.223,3722.215,22.468,NA,NA,-1356.921,413.151,-3441.359,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,36,"","",NA,"",NA
"1229","SL_2022_CSEO_Dive_25_11-15-17.000.avi",41039,"12:11:44",NA,NA,NA,12.379,0.461,2295.427,26.678,NA,NA,910.297,-491.402,-2049.114,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,37,"","",NA,"",NA
"1230","SL_2022_CSEO_Dive_25_11-15-17.000.avi",42135,"12:12:21",NA,NA,NA,16.626,0.179,2754.8,24.835,NA,NA,1153.498,80.35,-2500.382,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,38,"","",NA,"",NA
"1231","SL_2022_CSEO_Dive_25_11-15-17.000.avi",46124,"12:14:33",NA,NA,NA,25.35,0.031,3369.399,22.576,NA,NA,1272.613,219.339,-3112.104,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","rosethorn",150,150,39,"","",NA,"",NA
"1232","SL_2022_CSEO_Dive_25_11-15-17.000.avi",46124,"12:14:33",NA,NA,NA,9.081,0.028,2071.486,10.696,NA,NA,-371.294,91.553,-2035.881,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"cod","Pacific cod",110,110,40,"","",NA,"",NA
"1233","SL_2022_CSEO_Dive_25_11-15-17.000.avi",46903,"12:14:59",NA,NA,NA,69.375,1.034,5471.885,18.851,NA,NA,-1106.276,1358.405,-5183.861,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","canary",146,146,41,"","",NA,"",NA
"1234","SL_2022_CSEO_Dive_25_11-15-17.000.avi",46903,"12:14:59",NA,NA,NA,116.138,0.39,7203.474,18.572,NA,NA,-802.878,2121.896,-6836.884,1,"KelliiWood",130,"N/A",2022,25,25,"Line",NA,NA,NA,NA,"rockfish","canary",146,146,42,"","",NA,"",NA
