"","Filename","Frame","Time..HMS.","Period","Period.time..HMS.","Length..mm.","Precision..mm.","RMS.1..mm.","RMS.2..mm.","Range..mm.","Direction..deg.","Horz..Dir...deg.","Vert..Dir...deg.","Mid.X..mm.","Mid.Y..mm.","Mid.Z..mm.","OpCode","Tape.Reader","Depth","Comment","Year","Dive.No","Transect.No","User.Def..4","User.Def..5","User.Def..6","User.Def..7","User.Def..8","Family","Genus","Species","Code","Number","Stage","Activity","Check.ID","Comment.1","Event.Time","Time..mins.","Period.time..mins."
"792","2013_48_1_SL.avi",55624,"42:02.0",NA,NA,NA,26.177,10.309,NA,3983.21,8.874,NA,NA,515.792,290.054,-3939.009,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","",NA,NA,22,"","","","dusky? Bad lighting to confirm","",NA,NA
"793","2013_48_1_SL.avi",55654,"42:03.0",NA,NA,NA,23.512,4.681,NA,3355.073,23.979,NA,NA,-1363.07,-67.772,-3064.957,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,20,"","","","","",NA,NA
"794","2013_48_1_SL.avi",55654,"42:03.0",NA,NA,NA,12.038,5.991,NA,2632.884,9.412,NA,NA,-430.576,-30.157,-2597.263,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","",NA,NA,21,"","","","Dusky? Bad lighting to confirm","",NA,NA
"795","2013_48_1_SL.avi",60130,"44:32.3",NA,NA,NA,17.508,7.211,NA,2929.691,21.104,NA,NA,-719.126,-802.207,-2724.41,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,23,"","","","","",NA,NA
"796","2013_48_1_SL.avi",60306,"44:38.2",NA,NA,NA,32.524,8.97,NA,4555.446,7.673,NA,NA,-134.013,542.896,-4520.994,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,24,"","","","","",NA,NA
"797","2013_48_1_SL.avi",60648,"44:49.6",NA,NA,NA,34.803,1.831,NA,4505.968,12.839,NA,NA,-522.996,804.844,-4402.55,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,25,"","","","","",NA,NA
"798","2013_48_1_SL.avi",60648,"44:49.6",NA,NA,NA,47.567,6.78,NA,5329.929,11.106,NA,NA,-680.36,710.49,-5238.364,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,26,"","","","","",NA,NA
"799","2013_48_1_SL.avi",60741,"44:52.7",NA,NA,NA,34.308,4.079,NA,4361.905,12.996,NA,NA,727.789,-705.031,-4242.578,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,27,"SU","fish moving slowly into frame","","","",NA,NA
"800","2013_48_1_SL.avi",60774,"44:53.8",NA,NA,NA,63.404,17.288,NA,5564.381,23.707,NA,NA,2236.836,-17.477,-5094.958,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,29,"","","","","",NA,NA
"801","2013_48_1_SL.avi",60808,"44:55.0",NA,NA,NA,14.251,5.616,NA,2845.842,12.595,NA,NA,14.601,-651.296,-2770.274,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,30,"SU","milling/hovering","","No length- bad angle","",NA,NA
"802","2013_48_1_SL.avi",60816,"44:55.2",NA,NA,603.099,16.86,4.001,2.615,3551.492,17.589,1.045,0.667,689.579,-860.012,-3376.086,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,27,"SU","","","","",NA,NA
"803","2013_48_1_SL.avi",60860,"44:56.7",NA,NA,NA,4.88,2.36,NA,1523.59,17.811,NA,NA,-465.173,-44.266,-1450.166,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,31,"","","","","",NA,NA
"804","2013_48_1_SL.avi",60873,"44:57.1",NA,NA,NA,36.637,10.615,NA,4521.963,13.776,NA,NA,1064.434,-211.854,-4389.789,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,28,"","","","","",NA,NA
"805","2013_48_1_SL.avi",61330,"45:12.4",NA,NA,NA,47.322,3.811,NA,4678.701,25.658,NA,NA,1468.035,-1443.015,-4201.526,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,32,"","","","","",NA,NA
"806","2013_48_1_SL.avi",61493,"45:17.8",NA,NA,NA,12.393,4.019,NA,2340.059,27.937,NA,NA,-873.681,-685.242,-2059.854,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,34,"","","","","",NA,NA
"807","2013_48_1_SL.avi",61498,"45:18.0",NA,NA,NA,25.104,1.416,NA,3550.308,19.817,NA,NA,-1183.031,-258.923,-3337.376,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","canary",146,146,33,"","","","","",NA,NA
"808","2013_48_1_SL.avi",72480,"51:24.4",NA,NA,NA,23.915,3.09,NA,3509.386,17.327,NA,NA,755.412,-759.645,-3341.868,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,35,"","","","","",NA,NA
"809","2013_48_1_SL.avi",74222,"52:22.5",NA,NA,NA,46.826,2.313,NA,5479.065,5.296,NA,NA,-442.052,-306.515,-5452.595,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,36,"AD","milling","","","",NA,NA
"810","2013_48_1_SL.avi",74413,"52:28.9",NA,NA,477.547,14.682,3.869,0.635,3576.823,12.724,1.069,32.003,-740.317,230.542,-3491.768,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,36,"AD","","","","",NA,NA
"811","2013_48_1_SL.avi",80503,"55:52.1",NA,NA,NA,3.498,0.334,NA,1255.095,18.612,NA,NA,383.418,-129.224,-1188.089,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"shrimp","",10042,10042,37,"","","","Pandalus hypsinotus","",NA,NA
"812","2013_48_1_SL.avi",80730,"55:59.7",NA,NA,NA,12.827,5.787,NA,2663.551,12.466,NA,NA,574.495,-5.897,-2600.851,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,38,"","","","","",NA,NA
"813","2013_48_1_SL.avi",81471,"56:24.4",NA,NA,450.762,17.218,2.943,0.811,1851.91,18.852,58.754,14.715,-567.168,-210.281,-1750.335,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"halibut","halibut",200,200,39,"","","","High Horiz OK cause flatfish","",NA,NA
"814","2013_48_1_SL.avi",81507,"56:25.6",NA,NA,NA,6.474,2.371,NA,1736.715,20.41,NA,NA,-548.52,-274.902,-1624.726,1,"Jenny Stahl",0,"old cameras",2013,48,1,NA,NA,NA,NA,NA,"halibut","halibut",200,200,39,"","","","","",NA,NA
"815","2013_51_1_SL.avi",118,"54:54.9",NA,NA,NA,10.839,10.595,NA,2190.144,25.375,NA,NA,834.529,-451.521,-1973.935,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,1,"","","","","",NA,NA
"816","2013_51_1_SL.avi",136,"54:55.5",NA,NA,NA,28.779,24.712,NA,3571.065,28.035,NA,NA,1603.855,459.52,-3157.371,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"greenling","lingcod",130,130,2,"","","","No length-can't see well","",NA,NA
"817","2013_51_1_SL.avi",258,"54:59.6",NA,NA,NA,15.91,9.476,NA,2634.75,28.334,NA,NA,1118.033,534.218,-2325.193,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"rockfish","",10024,10024,3,"","","","Maybe Ye before start transect","",NA,NA
"818","2013_51_1_SL.avi",839,"55:19.0",NA,NA,NA,24.892,25.118,NA,3504.23,21.804,NA,NA,1300.815,8.653,-3253.834,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"cod","",9991,9991,4,"","","","","",NA,NA
"819","2013_51_1_SL.avi",2731,"56:22.1",NA,NA,NA,11.688,4.466,NA,2352.882,20.882,NA,NA,758.333,-382.641,-2194.213,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,5,"","","","","",NA,NA
"820","2013_51_1_SL.avi",2731,"56:22.1",NA,NA,NA,22.061,6.833,NA,3766.95,4.965,NA,NA,-159.926,242.231,-3755.75,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"rockfish","greenstripe",135,135,6,"","","","","",NA,NA
"821","2013_51_1_SL.avi",3286,"56:40.6",NA,NA,NA,14.485,1.274,NA,2543.998,25.28,NA,NA,1032.259,-364.275,-2296.447,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"cod","",9991,9991,7,"","","","","",NA,NA
"822","2013_51_1_SL.avi",3349,"56:42.7",NA,NA,NA,14.13,6.22,NA,2661.525,18.431,NA,NA,825.357,-192.042,-2523.018,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"flatfish","flatfish",10006,10006,8,"","","","halibut? Hard to see","",NA,NA
"823","2013_51_1_SL.avi",7411,"58:58.3",NA,NA,NA,3.853,3.99,NA,1386.143,11.407,NA,NA,-98.875,-270.836,-1355.826,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"cod","",9991,9991,9,"","","","","",NA,NA
"824","2013_51_1_SL.avi",8815,"59:45.1",NA,NA,NA,119.001,8.463,NA,7472.016,25.322,NA,NA,-2890.47,1287.834,-6768.876,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"cod","",9991,9991,10,"","","","","",NA,NA
"825","2013_51_1_SL.avi",9575,"00:10.5",NA,NA,NA,6.925,1.333,NA,1896.36,13.684,NA,NA,-269.931,-378.837,-1838.424,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"flatfish","Dover sole",124,124,11,"","","","","",NA,NA
"826","2013_51_1_SL.avi",12644,"01:52.9",NA,NA,NA,7.513,8.269,NA,2054.772,7.393,NA,NA,122.723,-256.901,-2034.952,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,12,"","","","","",NA,NA
"827","2013_51_1_SL.avi",12803,"01:58.2",NA,NA,254.558,4.456,7.41,1.987,1717.158,13.945,9.364,20.952,203.46,-378.887,-1662.432,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"halibut","halibut",200,200,13,"","","","","",NA,NA
"828","2013_51_1_SL.avi",12824,"01:58.9",NA,NA,NA,6.043,7.311,NA,1666.255,21.32,NA,NA,482.828,-383.164,-1548.053,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"halibut","halibut",200,200,13,"","","","","",NA,NA
"829","2013_51_1_SL.avi",16456,"04:00.1",NA,NA,NA,7.236,2.446,NA,2052.399,2.715,NA,NA,36.036,-113.158,-2048.961,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,14,"","","","","",NA,NA
"830","2013_51_1_SL.avi",17279,"04:27.5",NA,NA,NA,6.193,1.611,NA,1661.682,24.942,NA,NA,506.035,-501.481,-1501.211,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"cod","",9991,9991,15,"","","","","",NA,NA
"831","2013_51_1_SL.avi",25142,"08:49.9",NA,NA,NA,11.633,9.667,NA,2416.812,17.995,NA,NA,737.938,-139.307,-2297.176,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"rockfish","greenstripe",135,135,16,"","","","greenstriped? moves fast","",NA,NA
"832","2013_51_1_SL.avi",27150,"09:56.9",NA,NA,NA,10.078,3.455,NA,2181.667,20.736,NA,NA,679.248,-390.56,-2036.113,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,17,"","","","","",NA,NA
"833","2013_51_1_SL.avi",28737,"10:49.9",NA,NA,NA,7.591,10.147,NA,1967.132,15.414,NA,NA,-351.351,-408.329,-1891.938,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,18,"","","","","",NA,NA
"834","2013_51_1_SL.avi",29979,"11:31.3",NA,NA,NA,27.49,6.786,NA,4252.006,3.308,NA,NA,-219.603,62.092,-4245.878,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,19,"","","","","",NA,NA
"835","2013_51_1_SL.avi",31672,"12:27.8",NA,NA,NA,25.038,7.106,NA,3432.242,24.196,NA,NA,1402.35,-146.16,-3129.271,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"cod","",9991,9991,20,"","","","","",NA,NA
"836","2013_51_1_SL.avi",31738,"12:30.0",NA,NA,NA,11.968,8.059,NA,2462.89,17.021,NA,NA,694.491,-219.697,-2352.71,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"rockfish","greenstripe",135,135,21,"","","","","",NA,NA
"837","2013_51_1_SL.avi",36299,"15:02.2",NA,NA,NA,25.138,3.858,NA,4011.85,5.836,NA,NA,179.249,321.916,-3994.894,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,22,"","","","","",NA,NA
"838","2013_51_1_SL.avi",38236,"16:06.8",NA,NA,NA,8.837,1.087,NA,2101.856,17.528,NA,NA,-626.049,-115.918,-2003.103,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,23,"","","","","",NA,NA
"839","2013_51_1_SL.avi",46466,"20:41.4",NA,NA,NA,92.927,3.634,NA,6959.714,18.542,NA,NA,2001.847,870.224,-6608.55,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,24,"","","","","",NA,NA
"840","2013_51_1_SL.avi",46854,"20:54.4",NA,NA,NA,10.631,0.592,NA,2514.623,5.323,NA,NA,-40.817,-257.565,-2501.065,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,25,"","","","","",NA,NA
"841","2013_51_1_SL.avi",47432,"21:13.6",NA,NA,NA,12.742,6.161,NA,2403.954,24.197,NA,NA,947.296,-295.539,-2189.584,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,26,"","","","","",NA,NA
"842","2013_51_1_SL.avi",52768,"24:11.7",NA,NA,NA,8.546,2.005,NA,1952.368,25.301,NA,NA,650.237,-542.508,-1759.153,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,27,"","","","","",NA,NA
"843","2013_51_1_SL.avi",53839,"24:47.4",NA,NA,NA,13.976,4.892,NA,2815.432,10.759,NA,NA,236.213,-500.313,-2760.534,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"cod","",9991,9991,28,"","","","","",NA,NA
"844","2013_51_1_SL.avi",54318,"25:03.4",NA,NA,NA,11.27,1.358,NA,2468.639,13.908,NA,NA,-278.576,-550.571,-2390.282,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,29,"","","","","",NA,NA
"845","2013_51_1_SL.avi",57057,"26:34.8",NA,NA,NA,19.786,3.312,NA,3176.803,18.798,NA,NA,1021.86,-94.127,-3006.497,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"rockfish","greenstripe",135,135,30,"","","","","",NA,NA
"846","2013_51_1_SL.avi",57477,"26:48.8",NA,NA,NA,25.595,1.443,NA,3528.861,22.777,NA,NA,1364.63,28.725,-3254.2,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,31,"","","","","",NA,NA
"847","2013_51_1_SL.avi",57549,"26:51.2",NA,NA,NA,10.016,0.508,NA,2144.838,23.422,NA,NA,-702.444,-505.065,-1962.603,1,"Jenny Stahl",0,"old cameras",2013,51,1,NA,NA,NA,NA,NA,"cod","",9991,9991,32,"","","","","",NA,NA
"848","2013_52_1_SL.avi",42736,"00:56.0",NA,NA,NA,42.985,1.309,NA,4925.552,12.361,NA,NA,715.374,-828.221,-4802.432,1,"Jenny",0,"old cameras",2013,52,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,1,"AD","milling/hovering","","","",NA,NA
"849","2013_52_1_SL.avi",43210,"01:11.8",NA,NA,NA,90.613,0.931,NA,7460.052,8.726,NA,NA,1102.758,-336.676,-7370.411,1,"Jenny",0,"old cameras",2013,52,1,NA,NA,NA,NA,NA,"rockfish","yelloweye",145,145,2,"AD","milling/hovering","","No length-too blurry","",NA,NA
"850","2013_57_1_SL.avi",1452,"0.8075",NA,NA,NA,13.155,5.988,NA,2664.994,12.855,NA,NA,469.975,-390.469,-2594.003,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"halibut","halibut",200,200,1,"","","","","13:25:44",NA,NA
"851","2013_57_1_SL.avi",1459,"0.8114",NA,NA,454.715,12.708,7.414,4.07,2476.497,18.626,11.041,4.51,657.608,-465.685,-2341.736,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"halibut","halibut",200,200,1,"","","","","13:25:45",NA,NA
"852","2013_57_1_SL.avi",2729,"1.5176",NA,NA,NA,19.113,5.965,NA,3382.497,7.526,NA,NA,-338.828,-322.811,-3349.966,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,2,"","","","","13:26:27",NA,NA
"853","2013_57_1_SL.avi",2729,"1.5176",NA,NA,NA,33.042,1.486,NA,4594.526,5.94,NA,NA,454.694,87.981,-4571.125,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,3,"","","","","13:26:27",NA,NA
"854","2013_57_1_SL.avi",3043,"1.6922",NA,NA,NA,14.773,7.945,NA,2908.117,10.153,NA,NA,-497.54,-155.324,-2861.026,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"rockfish","",NA,NA,4,"","","","blue?","13:26:37",NA,NA
"855","2013_57_1_SL.avi",4227,"2.3507",NA,NA,NA,11.471,1.659,NA,2640.942,4.403,NA,NA,199.625,6.129,-2633.379,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"rockfish","sharpchin",166,166,5,"","","","","13:27:17",NA,NA
"856","2013_57_1_SL.avi",4227,"2.3507",NA,NA,NA,15.842,3.486,NA,2920.794,14.533,NA,NA,728.078,-115.808,-2826.221,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,34,"","","","","13:27:17",NA,NA
"857","2013_57_1_SL.avi",5157,"2.8679",NA,NA,NA,73.089,2.84,NA,5916.633,24.561,NA,NA,2422.557,363.82,-5385.666,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"rockfish","silvergray",157,157,7,"","","","","13:27:48",NA,NA
"858","2013_57_1_SL.avi",12492,"6.9469",NA,NA,NA,10.577,1.049,NA,2436.365,10.111,NA,NA,207.125,-400.922,-2394.209,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,8,"","","","","13:31:53",NA,NA
"859","2013_57_1_SL.avi",15249,"8.4801",NA,NA,NA,11.223,2.879,NA,2466.399,12.326,NA,NA,-411.708,-355.058,-2405.733,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"rockfish","redstripe",158,158,9,"","","","","13:33:25",NA,NA
"860","2013_57_1_SL.avi",15574,"8.6609",NA,NA,NA,15.901,5.82,NA,3039.683,8.857,NA,NA,295.463,-396.411,-2999.205,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"rockfish","redstripe",158,158,10,"","","","","13:33:35",NA,NA
"861","2013_57_1_SL.avi",21403,"11.9024",NA,NA,NA,7.227,5.526,NA,1987.484,9.318,NA,NA,205.102,-269.83,-1958.371,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,11,"","","","","13:36:50",NA,NA
"862","2013_57_1_SL.avi",29182,"16.2284",NA,NA,NA,9.523,4.134,NA,2122.137,21.275,NA,NA,577.955,-530.835,-1971.711,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,14,"","","","","13:41:10",NA,NA
"863","2013_57_1_SL.avi",30761,"17.1065",NA,NA,NA,13.93,8.966,NA,2870.254,7.911,NA,NA,-392.361,-77.761,-2842.246,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,15,"","","","","13:42:02",NA,NA
"864","2013_57_1_SL.avi",30779,"17.1165",NA,NA,NA,8.13,1.145,NA,1911.703,23.492,NA,NA,700.392,-319.778,-1749.801,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,16,"","","","","13:42:03",NA,NA
"865","2013_57_1_SL.avi",37687,"20.9581",NA,NA,NA,10.31,0.525,NA,2501.065,2.541,NA,NA,69.271,-114.428,-2497.486,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,17,"","","","","13:45:53",NA,NA
"866","2013_57_1_SL.avi",39240,"21.8218",NA,NA,NA,11.386,4.919,NA,2471.112,14.022,NA,NA,598.73,-29.354,-2397.302,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,18,"","","","","13:46:45",NA,NA
"867","2013_57_1_SL.avi",40330,"22.4279",NA,NA,NA,14.459,3.375,NA,3031.07,1.32,NA,NA,-63.063,-3.812,-3030.411,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,19,"","","","","13:47:22",NA,NA
"868","2013_57_1_SL.avi",41222,"22.924",NA,NA,NA,5.025,2.426,NA,1583.827,13.664,NA,NA,277.245,-268.361,-1536.107,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,20,"","","","","13:47:51",NA,NA
"869","2013_57_1_SL.avi",45746,"25.4398",NA,NA,NA,13.901,3.187,NA,2591.665,21.537,NA,NA,-945.114,-136.066,-2409.351,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,21,"","","","","13:50:22",NA,NA
"870","2013_57_1_SL.avi",47885,"26.6293",NA,NA,NA,72.365,12.214,NA,5893.133,24.559,NA,NA,2419.034,324.412,-5363.959,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"cod","",9991,9991,22,"","","","","13:51:34",NA,NA
"871","2013_57_1_SL.avi",51027,"28.3766",NA,NA,NA,6.544,0.342,NA,1847.349,12.666,NA,NA,244.463,-343.045,-1798.682,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"rockfish","greenstripe",135,135,23,"","","","","13:53:18",NA,NA
"872","2013_57_1_SL.avi",57261,"31.8434",NA,NA,NA,15.169,2.552,NA,2924.21,12.243,NA,NA,-234.053,-606.067,-2851.123,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,24,"","","","","13:56:46",NA,NA
"873","2013_57_1_SL.avi",61033,"33.9411",NA,NA,NA,18.632,0.658,NA,2971.535,22.046,NA,NA,-995.64,-533.41,-2748.49,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,25,"","","","","13:58:52",NA,NA
"874","2013_57_1_SL.avi",63527,"35.328",NA,NA,NA,10.732,0.66,NA,2375.859,14.114,NA,NA,-480.162,-349.891,-2300.376,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,26,"","","","","14:00:16",NA,NA
"875","2013_57_1_SL.avi",63990,"35.5855",NA,NA,NA,21.543,1.888,NA,3250.131,21.245,NA,NA,-1163.25,-217.866,-3027.001,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"rockfish","rosethorn",150,150,27,"","","","","14:00:31",NA,NA
"876","2013_57_1_SL.avi",67643,"37.6169",NA,NA,NA,11.562,0.479,NA,2347.956,21.723,NA,NA,866.621,-88.902,-2180.359,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,28,"","","","","14:02:33",NA,NA
"877","2013_57_1_SL.avi",67887,"37.7526",NA,NA,NA,14.431,6.61,NA,2631.022,21.704,NA,NA,966.767,-137.145,-2443.119,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,29,"","","","","14:02:41",NA,NA
"878","2013_57_1_SL.avi",69045,"38.3966",NA,NA,NA,5.258,4.048,NA,1622.138,14.857,NA,NA,221.491,-369.517,-1563.884,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"crab","box crab",900,900,31,"","","","","14:03:20",NA,NA
"879","2013_57_1_SL.avi",70353,"39.124",NA,NA,NA,8.84,1.949,NA,2198.485,11.212,NA,NA,-234.727,-381.276,-2152.41,1,"Jenny Stahl",0,"old cameras, time stamp bad on SL, enter Horita time",2013,57,1,NA,NA,NA,NA,NA,"ratfish","ratfish",714,714,32,"","","","","14:04:03",NA,NA
