"","Date","Time","Temperature","Pressure","Sea pressure","Depth","dive_number","Dive_Status","Transect.Number","Length..mm.","Precision..mm.","Dive.Type","Genus","Species","Code","Stage","Activity","Comment.1"
"1245","6/7/2022",9H 2M 22S,6.8658487,87.6878569,77.5553569,76.9229207,"28","DIVE",1,NA,54.798,"Line","rosethorn",150,150,"AD","Passing",NA
"1246","6/7/2022",9H 2M 42S,6.8636039,87.6315367,77.4990367,76.8670599,"28","DIVE",1,NA,43.641,"Line","rosethorn",150,150,"AD","Passing",NA
"1247","6/7/2022",9H 2M 42S,6.8636039,87.6315367,77.4990367,76.8670599,"28","DIVE",1,NA,47.867,"Line","lingcod",130,130,"AD","Passing","no measuremetn"
"1248","6/7/2022",9H 2M 52S,6.8641238,87.8142934,77.6817934,77.0483262,"28","DIVE",1,NA,36.225,"Line","rosethorn",150,150,"AD","Passing",NA
"1249","6/7/2022",9H 3M 12S,6.8637934,87.1132332,76.9807332,76.3529829,"28","DIVE",1,NA,73.799,"Line","rosethorn",150,150,"AD","Passing",NA
"1250","6/7/2022",9H 3M 22S,6.8688175,86.8450827,76.7125827,76.0870191,"28","DIVE",1,NA,22.821,"Line","rosethorn",150,150,"AD","Passing",NA
"1251","6/7/2022",9H 3M 22S,6.8688175,86.8450827,76.7125827,76.0870191,"28","DIVE",1,NA,29.753,"Line","quillback",147,147,"AD","Passing",NA
"1252","6/7/2022",9H 3M 28S,6.864153,87.1554784,77.0229784,76.3948836,"28","DIVE",1,NA,22.713,"Line","rosethorn",150,150,"AD","Passing",NA
"1253","6/7/2022",9H 4M 5S,6.8663978,89.5890945,79.4565945,78.8086545,"28","DIVE",1,NA,70.446,"Line","rosethorn",150,150,"AD","Passing",NA
"1254","6/7/2022",9H 4M 24S,6.8666407,90.018928,79.886428,79.2349828,"28","DIVE",1,NA,88.093,"Line","tiger",148,148,"AD","Passing",NA
"1255","6/7/2022",9H 4M 29S,6.8639052,90.4075725,80.2750725,79.620458,"28","DIVE",1,NA,27.664,"Line","rosethorn",150,150,"AD","Passing",NA
"1256","6/7/2022",9H 5M 43S,6.8655961,92.1804428,82.0479428,81.3788713,"28","DIVE",1,NA,111.162,"Line","quillback",147,147,"AD","Passing",NA
"1257","6/7/2022",9H 6M 14S,6.8662714,92.9005811,82.7680811,82.0931371,"28","DIVE",1,NA,57.697,"Line","rosethorn",150,150,"AD","Passing",NA
"1258","6/7/2022",9H 6M 18S,6.8665824,92.9112291,82.7787291,82.1036982,"28","DIVE",1,NA,36.254,"Line","rosethorn",150,150,"AD","Passing",NA
"1259","6/7/2022",9H 6M 21S,6.8674327,92.9916494,82.8591494,82.1834627,"28","DIVE",1,NA,61.878,"Line","rosethorn",150,150,"AD","Passing",NA
"1260","6/7/2022",9H 6M 30S,6.86787,92.8111941,82.6786941,82.004479,"28","DIVE",1,NA,42.872,"Line","rosethorn",150,150,"AD","Passing",NA
"1261","6/7/2022",9H 8M 39S,6.8720973,93.7813647,83.6488647,82.9667382,"28","DIVE",1,NA,95.95,"Line","quillback",147,147,"AD","Passing",NA
"1262","6/7/2022",9H 8M 59S,6.8733412,93.5980257,83.4655257,82.7848942,"28","DIVE",1,NA,44.105,"Line","rosethorn",150,150,"AD","Passing",NA
"1263","6/7/2022",9H 43M 24S,6.7345894,102.6797251,92.5472251,91.7925357,"29","DIVE",29,NA,83.728,"Line","rosethorn",150,150,"AD","Passing",NA
"1264","6/7/2022",9H 43M 34S,6.7367858,102.8515031,92.7190031,91.9629128,"29","DIVE",29,NA,57.827,"Line","rosethorn",150,150,"AD","Passing",NA
"1265","6/7/2022",9H 43M 48S,6.7305561,102.8021834,92.6696834,91.9139954,"29","DIVE",29,NA,60.922,"Line","rosethorn",150,150,"AD","Passing",NA
"1266","6/7/2022",9H 44M 28S,6.7298029,102.9089492,92.7764492,92.0198905,"29","DIVE",29,NA,50.474,"Line","rosethorn",150,150,"AD","Passing",NA
"1267","6/7/2022",9H 44M 28S,6.7298029,102.9089492,92.7764492,92.0198905,"29","DIVE",29,NA,58.281,"Line","quillback",147,147,"AD","Passing",NA
"1268","6/7/2022",9H 44M 41S,6.7342395,102.9640528,92.8315528,92.0745448,"29","DIVE",29,NA,26.219,"Line","tiger",148,148,"AD","Passing",NA
"1269","6/7/2022",9H 44M 53S,6.7362027,102.7784649,92.6459649,91.8904702,"29","DIVE",29,NA,11.476,"Line","rosethorn",150,150,"AD","Passing",NA
"1270","6/7/2022",9H 46M 31S,6.7496338,102.4261219,92.2936219,91.5410005,"29","DIVE",29,NA,64.046,"Line","rosethorn",150,150,"AD","Passing",NA
"1271","6/7/2022",9H 47M 9S,6.7441477,102.4269626,92.2944626,91.5418343,"29","DIVE",29,NA,60.538,"Line","rosethorn",150,150,"AD","Passing",NA
"1272","6/7/2022",9H 48M 57S,6.7619617,102.0414731,91.9089731,91.1594884,"29","DIVE",29,675.22,47.389,"Line","lingcod",130,130,"AD","Passing",NA
"1273","6/7/2022",9H 49M 15S,6.7607275,101.8705364,91.7380364,90.9899456,"29","DIVE",29,1033.28,97.416,"Line","halibut",200,200,"AD","Passing",NA
"1274","6/7/2022",9H 49M 24S,6.7579286,101.6398143,91.5073143,90.761105,"29","DIVE",29,NA,53.31,"Line","rosethorn",150,150,"AD","Passing",NA
"1275","6/7/2022",9H 49M 38S,6.7577731,101.4347887,91.3022887,90.5577512,"29","DIVE",29,NA,55.967,"Line","rosethorn",150,150,"AD","Passing",NA
"1276","6/7/2022",9H 49M 38S,6.7577731,101.4347887,91.3022887,90.5577512,"29","DIVE",29,NA,92.811,"Line","quillback",147,147,"AD","Passing",NA
"1277","6/7/2022",9H 51M 37S,6.8092219,99.8182833,89.6857833,88.9544279,"29","DIVE",29,NA,17.622,"Line","lingcod",130,130,"AD","Passing","no measurement"
"1278","6/7/2022",9H 52M 12S,6.8564953,99.1640614,89.0315614,88.305541,"29","DIVE",29,NA,105.799,"Line","rosethorn",150,150,"AD","Passing",NA
"1279","6/7/2022",9H 53M 36S,6.8596827,97.791918,87.659418,86.9445869,"29","DIVE",29,NA,31.124,"Line","lingcod",130,130,"AD","Passing","no measurement"
"1280","6/7/2022",9H 53M 53S,6.8562475,97.5604577,87.4279577,86.7150141,"29","DIVE",29,NA,113.627,"Line","rosethorn",150,150,"AD","Passing",NA
"1281","6/7/2022",9H 54M 11S,6.8603193,97.558216,87.425716,86.7127906,"29","DIVE",29,NA,56.241,"Line","rosethorn",150,150,"AD","Passing",NA
"1282","6/7/2022",9H 54M 39S,6.8549939,97.3791567,87.2466567,86.5351915,"29","DIVE",29,NA,45.624,"Line","rosethorn",150,150,"AD","Passing",NA
"1283","6/7/2022",9H 54M 39S,6.8549939,97.3791567,87.2466567,86.5351915,"29","DIVE",29,NA,87.07,"Line","rosethorn",150,150,"AD","Passing",NA
"1284","6/7/2022",9H 55M 16S,6.8591726,96.1613353,86.0288353,85.327301,"29","DIVE",29,NA,25.963,"Line","rosethorn",150,150,"AD","Passing",NA
"1285","6/7/2022",9H 55M 16S,6.8591726,96.1613353,86.0288353,85.327301,"29","DIVE",29,NA,83.802,"Line","rosethorn",150,150,"AD","Passing",NA
"1286","6/7/2022",9H 55M 40S,6.8606448,96.6407848,86.5082848,85.8028407,"29","DIVE",29,NA,95.306,"Line","rosethorn",150,150,"AD","Passing",NA
"1287","6/7/2022",9H 55M 40S,6.8606448,96.6407848,86.5082848,85.8028407,"29","DIVE",29,NA,30.087,"Line","dusky",172,172,"AD","Passing",NA
"1288","6/7/2022",9H 55M 44S,6.8604553,96.4300622,86.2975622,85.5938365,"29","DIVE",29,NA,13.781,"Line","rosethorn",150,150,"AD","Passing",NA
"1289","6/7/2022",9H 55M 59S,6.8651247,95.5693257,85.4368257,84.740119,"29","DIVE",29,NA,18.582,"Line","lingcod",130,130,"AD","Passing","no measurement"
"1290","6/7/2022",9H 56M 5S,6.8617138,95.8074236,85.6749236,84.9762753,"29","DIVE",29,NA,48.24,"Line","lingcod",130,130,"AD","Passing","no measurement"
"1291","6/7/2022",9H 56M 11S,6.8669274,95.312565,85.180065,84.4854521,"29","DIVE",29,NA,51.993,"Line","rosethorn",150,150,"AD","Passing",NA
"1292","6/7/2022",9H 56M 15S,6.8679769,94.7639071,84.6314071,83.9412683,"29","DIVE",29,NA,54.935,"Line","rosethorn",150,150,"AD","Passing",NA
"1293","6/7/2022",9H 56M 19S,6.8675105,93.8235155,83.6910155,83.0085453,"29","DIVE",29,NA,51.93,"Line","rosethorn",150,150,"AD","Passing",NA
"1294","6/7/2022",9H 56M 27S,6.8861978,93.1295129,82.9970129,82.320202,"29","DIVE",29,NA,14.37,"Line","lingcod",130,130,"AD","Passing","no measurement"
"1295","6/7/2022",9H 56M 27S,6.8861978,93.1295129,82.9970129,82.320202,"29","DIVE",29,NA,33.118,"Line","rosethorn",150,150,"AD","Passing",NA
"1296","6/7/2022",9H 56M 27S,6.8861978,93.1295129,82.9970129,82.320202,"29","DIVE",29,NA,58.414,"Line","rosethorn",150,150,"AD","Passing",NA
"1297","6/7/2022",9H 56M 33S,6.877549,93.9592186,83.8267186,83.1431417,"29","DIVE",29,NA,95.957,"Line","rosethorn",150,150,"AD","Passing",NA
"1298","6/7/2022",9H 56M 38S,6.8834865,94.0186236,83.8861236,83.2020623,"29","DIVE",29,NA,35.397,"Line","tiger",148,148,"AD","Passing",NA
"1299","6/7/2022",9H 56M 55S,6.8707514,94.1024884,83.9699884,83.2852433,"29","DIVE",29,NA,18.27,"Line","rosethorn",150,150,"AD","Passing",NA
"1300","6/7/2022",9H 56M 55S,6.8707514,94.1024884,83.9699884,83.2852433,"29","DIVE",29,NA,107.225,"Line","rosethorn",150,150,"AD","Passing",NA
"1301","6/7/2022",9H 56M 55S,6.8707514,94.1024884,83.9699884,83.2852433,"29","DIVE",29,NA,92.274,"Line","quillback",147,147,"AD","Passing",NA
"1302","6/7/2022",9H 57M 10S,6.8730448,93.5792515,83.4467515,82.7662731,"29","DIVE",29,NA,32.231,"Line","rosethorn",150,150,"AD","Passing",NA
"1303","6/7/2022",9H 57M 15S,6.8718835,93.5190061,83.3865061,82.706519,"29","DIVE",29,NA,93.885,"Line","rosethorn",150,150,"AD","Passing",NA
"1304","6/7/2022",9H 57M 16S,6.8728553,93.5708452,83.4383452,82.7579354,"29","DIVE",29,694.81,34.102,"Line","lingcod",130,130,"AD","Passing",NA
"1305","6/7/2022",9H 57M 19S,6.8749495,93.6597525,83.5272525,82.8461177,"29","DIVE",29,NA,28.372,"Line","rosethorn",150,150,"AD","Passing",NA
"1306","6/7/2022",9H 57M 24S,6.8724909,93.5943829,83.4618829,82.7812812,"29","DIVE",29,NA,49.784,"Line","rosethorn",150,150,"AD","Passing",NA
"1307","6/7/2022",9H 57M 24S,6.8724909,93.5943829,83.4618829,82.7812812,"29","DIVE",29,NA,69.355,"Line","rosethorn",150,150,"AD","Passing",NA
"1308","6/7/2022",9H 57M 27S,6.8723694,93.516204,83.383704,82.7037397,"29","DIVE",29,NA,98.105,"Line","rosethorn",150,150,"AD","Passing",NA
"1309","6/7/2022",9H 57M 36S,6.8740554,93.0168683,82.8843683,82.208476,"29","DIVE",29,NA,27.651,"Line","tiger",148,148,"AD","Passing",NA
"1310","6/7/2022",9H 57M 48S,6.8739582,92.4998812,82.3673812,81.6957047,"29","DIVE",29,1313.128,267.668,"Line","yelloweye",145,145,"AD","Fish moving slowly out of frame",NA
"1311","6/7/2022",9H 58M 0S,6.8805858,92.1370105,82.0045105,81.3357931,"29","DIVE",29,NA,48.129,"Line","rosethorn",150,150,"AD","Passing",NA
"1312","6/7/2022",9H 58M 4S,6.8756686,92.0072739,81.8747739,81.2071145,"29","DIVE",29,NA,33.499,"Line","rosethorn",150,150,"AD","Passing",NA
"1313","6/7/2022",9H 58M 4S,6.8756686,92.0072739,81.8747739,81.2071145,"29","DIVE",29,NA,53.602,"Line","black",142,142,"AD","Passing","no measurement"
"1314","6/7/2022",9H 58M 22S,6.892869,90.7665896,80.6340896,79.9765475,"29","DIVE",29,NA,74.71,"Line","rosethorn",150,150,"AD","Passing",NA
"1315","6/7/2022",9H 58M 26S,6.892971,89.8160599,79.6835599,79.033769,"29","DIVE",29,NA,38.04,"Line","black",142,142,"AD","Passing","no measurement"
"1316","6/7/2022",9H 58M 26S,6.892971,89.8160599,79.6835599,79.033769,"29","DIVE",29,NA,9.779,"Line","rosethorn",150,150,"AD","Passing",NA
"1317","6/7/2022",9H 58M 31S,6.8964111,88.8303733,78.6978733,78.0561203,"29","DIVE",29,NA,29.383,"Line","rosethorn",150,150,"AD","Passing",NA
"1318","6/7/2022",9H 58M 34S,6.8952984,88.8134921,78.6809921,78.0393768,"29","DIVE",29,NA,52.106,"Line","yelloweye",145,145,"AD","Fish moving slowly into frame","no measurement"
"1319","6/7/2022",9H 58M 43S,6.8905125,88.8597946,78.7272946,78.0853017,"29","DIVE",29,NA,76.88,"Line","quillback",147,147,"AD","Passing",NA
"1320","6/7/2022",9H 58M 51S,6.8964111,88.0121823,77.8796823,77.2446014,"29","DIVE",29,NA,59.639,"Line","rosethorn",150,150,"AD","Passing",NA
"1321","6/7/2022",9H 59M 4S,6.8985927,88.0542125,77.9217125,77.2862889,"29","DIVE",29,NA,25.513,"Line","rosethorn",150,150,"AD","Passing",NA
"1322","6/7/2022",9H 59M 22S,6.9046808,87.7899826,77.6574826,77.0242136,"29","DIVE",29,NA,109.829,"Line","lingcod",130,130,"AD","Passing","no measurement"
"1323","6/7/2022",9H 59M 35S,6.902645,85.7893594,75.6568594,75.0399048,"29","DIVE",29,NA,31.445,"Line","lingcod",130,130,"AD","Passing","no measurement"
"1324","6/7/2022",10H 0M 0S,6.9035099,84.3202914,74.1877914,73.5828166,"29","DIVE",29,633.525,148.95,"Line","yelloweye",145,145,"AD","Fish milling/hovering",NA
"1325","6/7/2022",10H 0M 3S,6.9035244,84.3651226,74.2326226,73.6272821,"29","DIVE",29,NA,66.62,"Line","dusky",172,172,"AD","Passing",NA
"1326","6/7/2022",10H 0M 8S,6.9018044,84.4085528,74.2760528,73.6703582,"29","DIVE",29,296.194,128.499,"Line","yelloweye",145,145,"JV","Fish milling/hovering",NA
"1327","6/7/2022",10H 0M 8S,6.9018044,84.4085528,74.2760528,73.6703582,"29","DIVE",29,NA,100.953,"Line","tiger",148,148,"AD","Passing",NA
"1328","6/7/2022",10H 0M 8S,6.9018044,84.4085528,74.2760528,73.6703582,"29","DIVE",29,NA,94.707,"Line","rosethorn",150,150,"AD","Passing",NA
"1329","6/7/2022",10H 0M 10S,6.9007986,84.4724963,74.3399963,73.7337803,"29","DIVE",29,134.736,75.174,"Line","yelloweye",145,145,"JV","Fish milling/hovering",NA
"1330","6/7/2022",10H 0M 10S,6.9007986,84.4724963,74.3399963,73.7337803,"29","DIVE",29,NA,58.607,"Line","rosethorn",150,150,"AD","Passing",NA
"1331","6/7/2022",10H 0M 20S,6.8988502,84.975388,74.842888,74.2325711,"29","DIVE",29,NA,29.415,"Line","black",142,142,"AD","Passing","no measurement"
"1332","6/7/2022",10H 0M 21S,6.8988162,84.986876,74.854376,74.2439654,"29","DIVE",29,NA,14.825,"Line","black",142,142,"AD","Passing","no measurement"
"1333","6/7/2022",10H 0M 22S,6.9002787,85.0210599,74.8885599,74.2778706,"29","DIVE",29,1031.942,69.213,"Line","lingcod",130,130,"AD","Passing",NA
"1334","6/7/2022",10H 0M 22S,6.9002787,85.0210599,74.8885599,74.2778706,"29","DIVE",29,NA,26.254,"Line","black",142,142,"AD","Passing","no measurement"
"1335","6/7/2022",10H 0M 27S,6.8929467,85.1535927,75.0210927,74.4093226,"29","DIVE",29,NA,44.689,"Line","rosethorn",150,150,"AD","Passing",NA
"1336","6/7/2022",10H 0M 44S,6.8958329,86.489358,76.356858,75.7341952,"29","DIVE",29,623.447,82.597,"Line","black",142,142,"AD","Passing",NA
"1337","6/7/2022",10H 0M 52S,6.9019356,86.1530561,76.0205561,75.4006357,"29","DIVE",29,NA,79.741,"Line","black",142,142,"AD","Passing",NA
"1338","6/7/2022",10H 0M 55S,6.903641,85.5361844,75.4036844,74.7887944,"29","DIVE",29,901.7,91.549,"Line","yelloweye",145,145,"AD","Fish milling/hovering",NA
"1339","6/7/2022",10H 1M 3S,6.9083978,84.7456275,74.6131275,74.0046842,"29","DIVE",29,629.389,100.946,"Line","black",142,142,"AD","Passing",NA
"1340","6/7/2022",10H 1M 4S,6.9069305,84.7195694,74.5870694,73.9788385,"29","DIVE",29,NA,29.008,"Line","rosethorn",150,150,"AD","Passing",NA
"1341","6/7/2022",10H 1M 6S,6.907567,84.730497,74.597997,73.9896771,"29","DIVE",29,NA,36.022,"Line","black",142,142,"AD","Passing","no measurement"
"1342","6/7/2022",10H 1M 6S,6.907567,84.730497,74.597997,73.9896771,"29","DIVE",29,NA,73.015,"Line","quillback",147,147,"AD","Passing",NA
"1343","6/7/2022",10H 1M 20S,6.8936999,85.3411052,75.2086052,74.595306,"29","DIVE",29,NA,65.625,"Line","rosethorn",150,150,"AD","Passing",NA
"1344","6/7/2022",10H 1M 20S,6.8936999,85.3411052,75.2086052,74.595306,"29","DIVE",29,NA,46.098,"Line","rosethorn",150,150,"AD","Passing",NA
"1345","6/7/2022",10H 1M 28S,6.902368,85.5742295,75.4417295,74.8265293,"29","DIVE",29,NA,149.377,"Line","rosethorn",150,150,"AD","Passing",NA
"1346","6/7/2022",10H 1M 45S,6.9024846,86.4581922,76.3256922,75.7032835,"29","DIVE",29,NA,27.032,"Line","rosethorn",150,150,"AD","Passing",NA
"1347","6/7/2022",10H 1M 50S,6.8995305,86.4873328,76.3548328,75.7321865,"29","DIVE",29,NA,20.648,"Line","lingcod",130,130,"AD","Passing","no measurement"
"1348","6/7/2022",10H 2M 4S,6.9111139,86.0060148,75.8735148,75.2547935,"29","DIVE",29,NA,26.15,"Line","rosethorn",150,150,"AD","Passing",NA
"1349","6/7/2022",10H 2M 4S,6.9111139,86.0060148,75.8735148,75.2547935,"29","DIVE",29,NA,47.128,"Line","quillback",147,147,"AD","Passing",NA
"1350","6/7/2022",10H 2M 10S,6.9060073,85.6691547,75.5366547,74.9206804,"29","DIVE",29,NA,33.372,"Line","rosethorn",150,150,"AD","Passing",NA
"1351","6/7/2022",10H 2M 16S,6.90901,85.2477996,75.1152996,74.5027612,"29","DIVE",29,NA,31.502,"Line","rosethorn",150,150,"AD","Passing",NA
"1352","6/7/2022",10H 2M 45S,6.8769368,87.0132668,76.8807668,76.2538317,"29","DIVE",29,NA,41.716,"Line","rosethorn",150,150,"AD","Passing",NA
"1353","6/7/2022",10H 2M 45S,6.8769368,87.0132668,76.8807668,76.2538317,"29","DIVE",29,NA,56.003,"Line","lingcod",130,130,"AD","Passing","no measurement"
"1354","6/7/2022",10H 2M 55S,6.8759212,87.0496928,76.9171928,76.2899607,"29","DIVE",29,NA,63.443,"Line","rosethorn",150,150,"AD","Passing",NA
"1355","6/7/2022",10H 3M 1S,6.8749397,87.0468908,76.9143908,76.2871815,"29","DIVE",29,NA,59.141,"Line","rosethorn",150,150,"AD","Passing",NA
"1356","6/7/2022",10H 3M 35S,6.8622385,87.5758429,77.4433429,76.8118202,"29","DIVE",29,654.357,64.651,"Line","lingcod",130,130,"AD","Passing",NA
"1357","6/7/2022",10H 3M 57S,6.8622191,88.0147041,77.8822041,77.2471026,"29","DIVE",29,503.749,40.862,"Line","yelloweye",145,145,"SU","Fish milling/hovering",NA
"1358","6/7/2022",10H 4M 12S,6.8609655,87.7663791,77.6338791,77.0008026,"29","DIVE",29,NA,87.94,"Line","quillback",147,147,"AD","Passing",NA
"1359","6/7/2022",10H 4M 30S,6.8613688,87.8002834,77.6677834,77.0344304,"29","DIVE",29,NA,45.03,"Line","rosethorn",150,150,"AD","Passing",NA
"1360","6/7/2022",10H 5M 8S,6.8586672,87.1334075,77.0009075,76.3729927,"29","DIVE",29,NA,84.695,"Line","quillback",147,147,"AD","Passing",NA
"1361","6/7/2022",10H 5M 8S,6.8586672,87.1334075,77.0009075,76.3729927,"29","DIVE",29,NA,53.068,"Line","rosethorn",150,150,"AD","Passing",NA
"1362","6/7/2022",10H 5M 14S,6.8595175,87.3836257,77.2511257,76.6211705,"29","DIVE",29,NA,45.409,"Line","rosethorn",150,150,"AD","Passing",NA
"1363","6/7/2022",10H 5M 17S,6.8607128,87.6041431,77.4716431,76.8398896,"29","DIVE",29,NA,49.394,"Line","tiger",148,148,"AD","Passing",NA
"1364","6/7/2022",10H 5M 52S,6.8590365,87.7041746,77.5716746,76.9391054,"29","DIVE",29,NA,63.057,"Line","rosethorn",150,150,"AD","Passing",NA
"1365","6/7/2022",10H 6M 34S,6.8637983,89.6840837,79.5515837,78.9028691,"29","DIVE",29,NA,57.84,"Line","quillback",147,147,"AD","Passing",NA
"1366","6/7/2022",10H 6M 38S,6.8640363,89.6613872,79.5288872,78.8803576,"29","DIVE",29,667.599,86.254,"Line","lingcod",130,130,"AD","Passing",NA
"1367","6/7/2022",10H 7M 13S,6.8637011,89.4072423,79.2747423,78.6282852,"29","DIVE",29,NA,42.38,"Line","rosethorn",150,150,"AD","Passing",NA
"1368","6/7/2022",10H 7M 36S,6.8643036,89.2948807,79.1623807,78.5168399,"29","DIVE",29,NA,36.223,"Line","lingcod",130,130,"AD","Passing","no measurement"
"1369","6/7/2022",10H 8M 12S,6.8731614,88.4046772,78.2721772,77.6338957,"29","DIVE",29,NA,29.402,"Line","rosethorn",150,150,"AD","Passing",NA
"1370","6/7/2022",10H 8M 24S,6.8716989,87.9776504,77.8451504,77.2103511,"29","DIVE",29,NA,56.468,"Line","lingcod",130,130,"AD","Passing","no measurement"
"1371","6/7/2022",10H 8M 43S,6.8818394,87.1900078,77.0575078,76.4291314,"29","DIVE",29,NA,32.354,"Line","lingcod",130,130,"AD","Passing","no measurement"
"1372","6/7/2022",10H 9M 35S,6.8030168,86.9896653,76.8571653,76.2304227,"29","DIVE",29,NA,46.867,"Line","rosethorn",150,150,"AD","Passing",NA
"1373","6/7/2022",10H 9M 47S,6.7994357,86.8747195,76.7422195,76.1164142,"29","DIVE",29,NA,21.55,"Line","lingcod",130,130,"AD","Passing","no measurement"
"1374","6/7/2022",10H 9M 49S,6.7984007,86.80467,76.67217,76.0469359,"29","DIVE",29,NA,20.906,"Line","rosethorn",150,150,"AD","Passing",NA
"1375","6/7/2022",10H 10M 6S,6.7888331,86.9383245,76.8058245,76.1795006,"29","DIVE",29,NA,86.111,"Line","quillback",147,147,"AD","Passing",NA
"1376","6/7/2022",10H 10M 27S,6.7826716,87.727299,77.594799,76.9620412,"29","DIVE",29,NA,53.094,"Line","tiger",148,148,"AD","Passing",NA
"1377","6/7/2022",10H 10M 53S,6.7899361,88.2509251,78.1184251,77.4813974,"29","DIVE",29,NA,95.368,"Line","kelp greenling",194,194,"AD","Passing",NA
"1378","6/7/2022",10H 11M 17S,6.778313,88.9475026,78.8150026,78.1722945,"29","DIVE",29,NA,23.353,"Line","dusky",172,172,"AD","Passing",NA
"1379","6/7/2022",10H 11M 17S,6.778313,88.9475026,78.8150026,78.1722945,"29","DIVE",29,NA,124.261,"Line","rosethorn",150,150,"AD","Passing",NA
"1380","6/7/2022",10H 11M 20S,6.7782304,89.0279202,78.8954202,78.2520563,"29","DIVE",29,NA,82.179,"Line","quillback",147,147,"AD","Passing",NA
"1381","6/7/2022",10H 11M 29S,6.7766608,89.0576215,78.9251215,78.2815154,"29","DIVE",29,NA,102.411,"Line","quillback",147,147,"AD","Passing",NA
"1382","6/7/2022",10H 11M 35S,6.7813985,89.4602708,79.3277708,78.6808813,"29","DIVE",29,354.188,98.736,"Line","yelloweye",145,145,"SU","Fish milling/hovering",NA
"1383","6/7/2022",10H 11M 41S,6.7794937,89.3442674,79.2117674,78.5658238,"29","DIVE",29,NA,32.027,"Line","quillback",147,147,"AD","Passing",NA
"1384","6/7/2022",10H 11M 41S,6.7794937,89.3442674,79.2117674,78.5658238,"29","DIVE",29,NA,43.897,"Line","dusky",172,172,"AD","Passing",NA
"1385","6/7/2022",10H 11M 41S,6.7794937,89.3442674,79.2117674,78.5658238,"29","DIVE",29,NA,53.481,"Line","tiger",148,148,"AD","Passing",NA
"1386","6/7/2022",10H 11M 47S,6.7777056,89.6785481,79.5460481,78.8973786,"29","DIVE",29,NA,67.721,"Line","quillback",147,147,"AD","Passing",NA
"1387","6/7/2022",10H 11M 47S,6.7777056,89.6785481,79.5460481,78.8973786,"29","DIVE",29,NA,105.295,"Line","quillback",147,147,"AD","Passing",NA
"1388","6/7/2022",10H 11M 47S,6.7777056,89.6785481,79.5460481,78.8973786,"29","DIVE",29,NA,15.483,"Line","rosethorn",150,150,"AD","Passing",NA
"1389","6/7/2022",10H 11M 53S,6.7769718,89.9567891,79.8242891,79.1733506,"29","DIVE",29,NA,9.821,"Line","rosethorn",150,150,"AD","Passing",NA
"1390","6/7/2022",10H 11M 53S,6.7769718,89.9567891,79.8242891,79.1733506,"29","DIVE",29,NA,115.379,"Line","quillback",147,147,"AD","Passing",NA
"1391","6/7/2022",10H 12M 2S,6.7756841,90.3971965,80.2646965,79.6101667,"29","DIVE",29,NA,62.828,"Line","quillback",147,147,"AD","Passing",NA
"1392","6/7/2022",10H 12M 2S,6.7756841,90.3971965,80.2646965,79.6101667,"29","DIVE",29,NA,75.11,"Line","dusky",172,172,"AD","Passing",NA
"1393","6/7/2022",10H 12M 2S,6.7756841,90.3971965,80.2646965,79.6101667,"29","DIVE",29,NA,120.256,"Line","quillback",147,147,"AD","Passing",NA
"1394","6/7/2022",10H 12M 2S,6.7756841,90.3971965,80.2646965,79.6101667,"29","DIVE",29,NA,95.737,"Line","quillback",147,147,"AD","Passing",NA
"1395","6/7/2022",10H 12M 2S,6.7756841,90.3971965,80.2646965,79.6101667,"29","DIVE",29,NA,35.272,"Line","quillback",147,147,"AD","Passing",NA
"1396","6/7/2022",10H 12M 9S,6.7724965,90.807767,80.675267,80.0173891,"29","DIVE",29,NA,30.552,"Line","quillback",147,147,"AD","Passing",NA
"1397","6/7/2022",10H 12M 9S,6.7724965,90.807767,80.675267,80.0173891,"29","DIVE",29,NA,17.091,"Line","rosethorn",150,150,"AD","Passing",NA
"1398","6/7/2022",10H 12M 9S,6.7724965,90.807767,80.675267,80.0173891,"29","DIVE",29,NA,21.332,"Line","quillback",147,147,"AD","Passing",NA
"1399","6/7/2022",10H 12M 9S,6.7724965,90.807767,80.675267,80.0173891,"29","DIVE",29,NA,88.569,"Line","quillback",147,147,"AD","Passing",NA
"1400","6/7/2022",10H 12M 9S,6.7724965,90.807767,80.675267,80.0173891,"29","DIVE",29,NA,36.515,"Line","rosethorn",150,150,"AD","Passing",NA
"1401","6/7/2022",10H 12M 9S,6.7724965,90.807767,80.675267,80.0173891,"29","DIVE",29,NA,67.66,"Line","quillback",147,147,"AD","Passing",NA
"1402","6/7/2022",10H 12M 11S,6.7731768,90.8752233,80.7427233,80.0842953,"29","DIVE",29,NA,97.861,"Line","lingcod",130,130,"AD","Passing","no measurement"
"1403","6/7/2022",10H 12M 11S,6.7731768,90.8752233,80.7427233,80.0842953,"29","DIVE",29,NA,56.709,"Line","rosethorn",150,150,"AD","Passing",NA
"1404","6/7/2022",10H 12M 14S,6.7732497,91.0016684,80.8691684,80.2097093,"29","DIVE",29,NA,58.778,"Line","quillback",147,147,"AD","Passing",NA
"1405","6/7/2022",10H 12M 14S,6.7732497,91.0016684,80.8691684,80.2097093,"29","DIVE",29,NA,65.953,"Line","dusky",172,172,"AD","Passing",NA
"1406","6/7/2022",10H 12M 14S,6.7732497,91.0016684,80.8691684,80.2097093,"29","DIVE",29,NA,74.479,"Line","dusky",172,172,"AD","Passing",NA
