Trip Number,Vessel Name,Target Species Code,Trip Comments,Trip Fix Method,Dive Number,Management Area,Submersible Type,Vehicle,Dive Comments,Transect Type,Transect Number,Line Length Meters,Transect Area Description,Transect Fix Method,Transect Comment,Year,Transect Date,Observation Time,Common Name,Species Class,Species Code,Stage,Activity,Obs Number,Density Estimate,Distance Feet,Depth Meters,Quantity,Check ID,Species Comment,Video Path,Camera,Observation Source,Observation Type,Number of Fish
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,11,NSEO,ROV,buttercup,,Line Transect,1,989,nseo,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,2016,6/10/2016,16:49:39,black,rockfish,142,,,163,,2.45,70,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,11,NSEO,ROV,buttercup,,Line Transect,1,989,nseo,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,2016,6/10/2016,16:49:39,yellowtail,rockfish,155,,,164,,3.41,70,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,11,NSEO,ROV,buttercup,,Line Transect,1,989,nseo,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,2016,6/10/2016,16:49:42,yellowtail,rockfish,155,,,165,,3.1,72,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,11,NSEO,ROV,buttercup,,Line Transect,1,989,nseo,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,2016,6/10/2016,16:49:43,black,rockfish,142,,,166,,2.12,68.5,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,11,NSEO,ROV,buttercup,,Line Transect,1,989,nseo,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,2016,6/10/2016,16:49:48,black,rockfish,142,,,167,,3.7,72,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,11,NSEO,ROV,buttercup,,Line Transect,1,989,nseo,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,2016,6/10/2016,16:49:53,black,rockfish,142,,,168,,-0.18,73,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,11,NSEO,ROV,buttercup,,Line Transect,1,989,nseo,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,2016,6/10/2016,16:49:53,black,rockfish,142,,,169,,2.51,73,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,11,NSEO,ROV,buttercup,,Line Transect,1,989,nseo,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,2016,6/10/2016,16:50:01,black,rockfish,142,,,170,,-3.4,74,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,11,NSEO,ROV,buttercup,,Line Transect,1,989,nseo,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,2016,6/10/2016,16:50:09,canary,rockfish,146,,,171,,4.84,75,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,11,NSEO,ROV,buttercup,,Line Transect,1,989,nseo,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,2016,6/10/2016,16:50:09,canary,rockfish,146,,,172,,-2.54,75,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,11,NSEO,ROV,buttercup,,Line Transect,1,989,nseo,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,2016,6/10/2016,16:50:11,unknown,rockfish,10024,,,173,,-5.99,75,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,11,NSEO,ROV,buttercup,,Line Transect,1,989,nseo,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,2016,6/10/2016,16:50:13,lingcod,greenling,130,,,201,,-1.5,76,,,"no length, only in belly",,belly,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,11,NSEO,ROV,buttercup,,Line Transect,1,989,nseo,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,2016,6/10/2016,16:50:15,lingcod,greenling,130,,,202,,-1,72.9,,,"no length, only in belly",,belly,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,11,NSEO,ROV,buttercup,,Line Transect,1,989,nseo,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,2016,6/10/2016,16:50:24,lingcod,greenling,130,,,174,,-0.54,74.6,,,no length- too dark,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:21:27,unknown,rockfish,10024,,,1,,-1.05,119,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:21:48,silvergray,rockfish,157,,,2,,-1.26,115.8,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:21:51,yelloweye,rockfish,145,adult,Fish moving slowly out of frame,3,,-2.32,119,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:22:00,quillback,rockfish,147,,,4,,1.96,115.8,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:23:04,unknown,rockfish,10024,,,5,,3.75,117,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:23:10,yelloweye,rockfish,145,juvenile,Fish moving slowly out of frame,6,,-4.96,117,,,no length - too blurry,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:23:13,yelloweye,rockfish,145,juvenile,Fish moving slowly into frame,7,,-5.08,114.3,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:23:33,quillback,rockfish,147,,,10,,-4.57,119,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:23:33,silvergray,rockfish,157,,,9,,-1.89,119,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:23:45,greenstripe,rockfish,135,,,11,,-3.69,119,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:23:57,quillback,rockfish,147,,,12,,-1.24,119,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:25:14,yelloweye,rockfish,145,adult,Fish resting on bottom,13,,3.17,113,,,no length- bad angle,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:25:28,yelloweye,rockfish,145,subadult,Fish milling,14,,4.36,108,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:28:07,unknown,flatfish,10006,,,15,,0.73,116,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:28:19,Pacific cod,cod,110,,,16,,1.66,116,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:33:16,unknown,rockfish,10024,,,17,,0.07,115,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:33:16,unknown,rockfish,10024,,,18,,0.12,115,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:34:03,halibut,halibut,200,,,19,,0.1,111.8,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:37:29,unknown,flatfish,10006,,,20,,-2.28,111,,,probably arrowtooth,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:38:12,unknown,rockfish,10024,,,21,,2.32,110,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:38:20,unknown,rockfish,10024,,,22,,-2.13,110,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:40:07,unknown,cod,9991,,,23,,1.72,109,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:40:45,ratfish,ratfish,714,,,24,,0.22,105.5,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:41:47,Pacific cod,cod,110,,,25,,-1.41,107,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:43:03,ratfish,ratfish,714,,,26,,-0.19,106,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:43:17,unknown,cod,9991,,,27,,-1.63,103.4,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:43:24,ratfish,ratfish,714,,,28,,5.08,106,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:43:47,ratfish,ratfish,714,,,29,,4.67,106,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:45:51,ratfish,ratfish,714,,,30,,-2.47,103,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:46:07,quillback,rockfish,147,,,31,,-4.14,103,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:46:31,lingcod,greenling,130,,,32,,-0.65,103,,,misshaped head,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:47:01,ratfish,ratfish,714,,,33,,1.67,103,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:50:08,arrowtooth flounder,flatfish,121,,,34,,-1.75,101,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:51:13,unknown,cod,9991,,,35,,0.04,100,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:51:13,unknown,cod,9991,,,36,,2.23,100,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:51:16,unknown,flatfish,10006,,,37,,-4.58,100,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:53:20,unknown,flatfish,10006,,,38,,0.25,97,,,probably dover sole,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:53:39,ratfish,ratfish,714,,,39,,4.83,97,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:53:58,unknown,flatfish,10006,,,40,,-0.8,94.2,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:57:17,unknown,cod,9991,,,41,,-3.73,96,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,12,NSEO,ROV,buttercup,,Line Transect,1,994,nseo,hypack,,2016,6/10/2016,17:57:17,unknown,cod,9991,,,42,,2.2,96,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,13,NSEO,ROV,buttercup,,Groundtruth,1,,nseo,,Groundtruth of NOS chart induration. Only ran center 500m of plan line. Midpoint called coral on chart,2016,6/10/2016,,,,,,,0,,,,,,,,,,,0
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:46:15,halibut,halibut,200,,,1,,-3.72,105,,,no length- too dark,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:46:51,halibut,halibut,200,,,2,,-2.53,105,,,no length-not all shown,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:47:22,halibut,halibut,200,,,3,,3.99,105,,,no length-bad angle,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:48:26,quillback,rockfish,147,,,4,,-3,105,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:48:31,quillback,rockfish,147,,,6,,-6.26,105,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:49:17,quillback,rockfish,147,,,8,,3.71,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:49:57,rosethorn,rockfish,150,,,47,,-0.67,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:50:40,rosethorn,rockfish,150,,,48,,-1.36,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:51:00,ratfish,ratfish,714,,,9,,2.11,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:51:06,rosethorn,rockfish,150,,,10,,-2.31,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:51:19,ratfish,ratfish,714,,,11,,6.02,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:52:05,unknown,flatfish,10006,,,12,,-0.78,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:52:13,halibut,halibut,200,,,13,,-1.19,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:52:14,halibut,halibut,200,,,14,,-3.38,104,,,no length-weird angle and dark,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:54:38,halibut,halibut,200,,,15,,3.82,104,,,no length-bad angle,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:56:15,halibut,halibut,200,,,16,,-4.24,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:56:15,halibut,halibut,200,,,17,,-6.68,104,,,,,stereo,EventMeasure,single,1
1,R/V Solstice,145,All dives were high def and were recorded digitally using streampix. Stream pix files are stored in Homer and converted AVI files are stored on SE video server DRSVID. Time overlay is UTC.,Hypack,14,NSEO,ROV,buttercup,,Line Transect,1,991,nseo,hypack,lots of halibut this dive,2016,6/11/2016,7:56:45,unknown,flatfish,10006,,,18,,3.62,104,,,,,stereo,EventMeasure,single,1
