Year,Dive No,Stock Assessment Year,Vehicle,Submersible Type,Area Description,Management Area,Dive Start Time,Dive End Time,Dive Comments,Observer First Name,Observer Last Name,Pilot First Name,Pilot Last Name,Transect Type,Transect No,Transect Date,Transect Start Time,Transect End Time,Transect Fix Method,Transect Comment,Vehicle,Line Length Meters,Stage,Specimen No,Length Direction Deg,Length Mid X Mm,Length Mid Y Mm,Length Mid Z Mm,Length Mm,Length Obs Time,Length Precision Mm,Length Range Mm,Length Rms Mm,Length Comment,Horizontal Direction Deg,Vertical Direction Deg
2016,11,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Line Transect,1,6/10/2016,,,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,buttercup,989,juvenile,151,23.202,132.753,-963.093,-2268.135,317.133,16:48:35,12.842,2467.713,1.051,,12.64,54.641
2016,11,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Line Transect,1,6/10/2016,,,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,buttercup,989,,15,22.566,1051.198,9.494,-2529.661,772.651,16:17:39,39.713,2739.396,2.977,high horiz,65.721,16.995
2016,11,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Line Transect,1,6/10/2016,,,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,buttercup,989,,19,11.114,477.872,113.163,-2499.828,832.88,16:20:46,18.464,2547.608,3.919,"tail bent, so end estimated",21.545,1.128
2016,11,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Line Transect,1,6/10/2016,,,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,buttercup,989,,37,21.905,242.618,-583.979,-1572.646,924.586,16:22:07,5.524,1695.026,2.376,,5.783,12.52
2016,11,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Line Transect,1,6/10/2016,,,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,buttercup,989,,40,14.804,409.157,1030.24,-4194.233,769.941,16:23:04,36.99,4338.248,1.542,,20.655,43.528
2016,11,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Line Transect,1,6/10/2016,,,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,buttercup,989,,42,19.808,-207.623,-525.217,-1568.01,630.736,16:24:44,6.858,1666.618,0.949,,20.606,12.168
2016,11,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Line Transect,1,6/10/2016,,,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,buttercup,989,,44,20.888,-1000.494,1047.132,-3795.088,708.417,16:26:20,36.835,4062.04,1.383,,17.163,12.336
2016,11,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Line Transect,1,6/10/2016,,,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,buttercup,989,,97,13.196,342.194,-465.552,-2464.074,636.638,16:39:59,37.095,2530.909,7.27,high horiz,70.001,17.382
2016,11,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Line Transect,1,6/10/2016,,,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,buttercup,989,,104,7.364,627.056,-203.079,-5099.841,798.434,16:40:31,39.699,5142.258,9.457,a little blurry,11.53,17.572
2016,11,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Line Transect,1,6/10/2016,,,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,buttercup,989,,135,16.983,-208.08,-558.61,-1951.79,893.593,16:47:27,10.211,2040.791,3.589,a little bend in body,24.137,34.318
2016,11,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Line Transect,1,6/10/2016,,,hypack,Lots of schools of juvenile rockfish. Very rugose habitat with lots of fish.,buttercup,989,,136,19.498,62.491,-721.085,-2044.189,897.913,16:47:23,6.549,2168.543,2.089,,0.021,18.209
2016,12,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Line Transect,1,6/10/2016,,,hypack,,buttercup,994,adult,3,28.034,-1097.87,1291.066,-3182.821,698.365,17:21:58,24.406,3605.9,1.218,,6.538,2.196
2016,12,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Line Transect,1,6/10/2016,,,hypack,,buttercup,994,juvenile,7,28.611,-662.262,-684.042,-1745.505,300.357,17:23:23,7.886,1988.289,0.755,,5.567,15.54
2016,12,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Line Transect,1,6/10/2016,,,hypack,,buttercup,994,subadult,14,26.116,996.153,-354.782,-2156.981,262.583,17:25:34,12.149,2402.24,2.327,,7.453,38.833
2016,12,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Line Transect,1,6/10/2016,,,hypack,,buttercup,994,,19,14.624,-206.518,-325.667,-1477.877,825.723,17:34:03,13.117,1527.36,0.699,high horizontal angle,54.055,11.714
2016,12,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Line Transect,1,6/10/2016,,,hypack,,buttercup,994,,32,21.927,60.73,-613.922,-1532.537,478.87,17:46:39,7.318,1652.046,1.087,,27.006,17.28
2016,13,,buttercup,ROV,nseo,NSEO,6/10/2016,6/10/2016,,,,mike,byerly,Groundtruth,1,6/10/2016,,,,Groundtruth of NOS chart induration. Only ran center 500m of plan line. Midpoint called coral on chart,buttercup,,,,,,,,,,,,,,,
2016,14,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,lots of halibut this dive,buttercup,991,,13,8.28,-221.727,-197.737,-2041.57,758.447,7:52:14,21.44,2063.073,1.213,high horiz angle,49.242,12.769
2016,14,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,lots of halibut this dive,buttercup,991,,16,19.714,868.196,128.69,-2449.389,636.984,7:56:23,17.066,2601.89,1.047,,13.381,7.851
2016,14,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,lots of halibut this dive,buttercup,991,,17,18.893,-873.927,485.782,-2921.536,770.455,7:56:21,34.647,3087.897,2.554,high horiz angle,35.812,16.076
2016,14,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,lots of halibut this dive,buttercup,991,,19,11.383,-74.37,-289.497,-1484.626,655.03,7:58:30,6.191,1514.415,1.069,,23.152,17.473
2016,14,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,lots of halibut this dive,buttercup,991,,22,22.3,-1046.317,266.849,-2632.835,756.147,7:58:51,28.275,2845.665,2.49,,31.71,5.1
2016,14,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,lots of halibut this dive,buttercup,991,,27,17.612,123.419,-540.35,-1745.978,538.833,8:02:32,5.872,1831.844,1.029,,13.689,1.285
2016,14,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,lots of halibut this dive,buttercup,991,,38,28.541,-997.841,-442.028,-2006.643,714.694,8:09:05,22.437,2284.226,1.113,high horiz,61.319,26.053
2016,15,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,,buttercup,1005,adult,9,32.11,-2566.096,1582.222,-4803.906,715.308,9:22:25,84.25,5671.488,0.36,,17.097,8.858
2016,15,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,,buttercup,1005,subadult,23,27.472,-1207.303,305.089,-2394.991,335.941,9:44:38,18.594,2699.378,0.591,,14.664,24.784
2016,15,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,,buttercup,1005,,30,26.9,-1037.25,-329.892,-2145.457,273.157,9:18:21,17.422,2405.764,1.348,,28.319,24.042
2016,16,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,,buttercup,1001,adult,3,17.315,-327.748,-537.909,-2020.506,592.547,10:32:01,15.189,2116.415,2.534,high horiz,38.639,33.362
2016,16,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,,buttercup,1001,adult,9,18.634,983.975,963.468,-4084.021,523.301,10:43:08,28.406,4309.954,3.444,,2.999,4.287
2016,16,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,,buttercup,1001,adult,13,22.079,-1687.466,1421.114,-5438.69,588.559,10:48:02,71.573,5869.11,1.043,high precision,12.133,13.54
2016,17,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,,buttercup,980,,,,,,,,,,,,,,
2016,18,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,,buttercup,995,,,,,,,,,,,,,,
2016,19,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,,buttercup,1004,adult,16,25.95,-1641.994,-133.101,-3385.181,478.33,14:15:44,37.518,3764.746,0.286,,9.287,8.7
2016,19,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,,buttercup,1004,adult,23,30.637,-2116.938,992.709,-3947.687,456.635,14:18:19,54.26,4588.151,0.377,high precision,9.217,5.982
2016,19,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,,buttercup,1004,adult,74,31.76,-1360.173,1126.505,-2852.833,530.713,14:35:53,25.175,3355.256,1.1,,8.456,6.182
2016,19,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,,buttercup,1004,adult,89,15.963,840.738,304.27,-3125.786,365.555,14:42:06,34.01,3251.147,5.797,tail slightly bent,27.699,2.997
2016,19,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,,buttercup,1004,subadult,18,25.062,-1216.722,-312.403,-2686.286,335.629,14:16:03,20.03,2965.492,1.276,,0.643,22.417
2016,19,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,,buttercup,1004,,47,20.295,328.147,-568.092,-1774.065,632.211,14:29:28,8.952,1891.485,2.035,,21.582,9.482
2016,20,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,"This dive may cross FW fault.  lots of gravid sharpchin rockfish. lot of other ""little red rockfish"", many not digitized from video.",buttercup,1022,adult,13,26.436,1658.457,681.399,-3606.312,584.407,15:59:13,63.915,4027.44,11.06,high horiz angle and precision,43.113,16.52
2016,20,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,"This dive may cross FW fault.  lots of gravid sharpchin rockfish. lot of other ""little red rockfish"", many not digitized from video.",buttercup,1022,adult,17,31.301,-1898.969,1289.652,-3775.252,538.023,16:05:25,74.187,4418.349,1.042,high precision and horizontal angle,49.26,5.841
2016,20,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,"This dive may cross FW fault.  lots of gravid sharpchin rockfish. lot of other ""little red rockfish"", many not digitized from video.",buttercup,1022,,2,18.845,-224.925,-458.639,-1496.704,428.645,15:54:22,13.081,1581.476,5.323,high horizontal angle,74.148,28.634
2016,20,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,"This dive may cross FW fault.  lots of gravid sharpchin rockfish. lot of other ""little red rockfish"", many not digitized from video.",buttercup,1022,,19,21.096,821.512,-80.288,-2139.539,420.839,16:06:57,22.723,2293.241,4.806,high horiz,50.971,26.715
2016,20,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,"This dive may cross FW fault.  lots of gravid sharpchin rockfish. lot of other ""little red rockfish"", many not digitized from video.",buttercup,1022,,68,23.798,77.28,1474.07,-3347.014,1303.018,16:31:58,16.14,3658.054,4.674,,2.467,13.366
2016,21,,buttercup,ROV,nseo,NSEO,6/11/2016,6/11/2016,,,,mike,byerly,Line Transect,1,6/11/2016,,,hypack,,buttercup,998,adult,5,17.897,-721.496,-524.926,-2762.909,578.122,17:09:06,14.938,2903.406,0.304,,6.983,18.537
2016,22,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,"habitat includes columnar basalt, lots of juvenile yelloweye",buttercup,992,adult,13,29.232,-2162.683,415.045,-3935.133,362.883,7:50:34,85.319,4509.405,0.856,high horiz and high precision,53.38,5.533
2016,22,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,"habitat includes columnar basalt, lots of juvenile yelloweye",buttercup,992,adult,41,14.788,-893.764,178.725,-3452.672,502.582,8:04:05,20.103,3570.952,0.663,,3.315,21.596
2016,22,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,"habitat includes columnar basalt, lots of juvenile yelloweye",buttercup,992,adult,72,9.108,-228.97,148.803,-1703.375,441.863,8:18:17,9.323,1725.125,0.786,,27.16,5.456
2016,22,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,"habitat includes columnar basalt, lots of juvenile yelloweye",buttercup,992,juvenile,21,27.926,-1246.08,-148.672,-2367.49,179.035,7:54:49,20.645,2679.52,0.792,,26.816,28.708
2016,22,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,"habitat includes columnar basalt, lots of juvenile yelloweye",buttercup,992,juvenile,24,24.11,684.779,-250.095,-1628.976,172.691,7:58:02,8.118,1784.666,1.386,,9.721,0.858
2016,22,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,"habitat includes columnar basalt, lots of juvenile yelloweye",buttercup,992,juvenile,35,18.169,-382.991,-330.233,-1540.875,206.957,8:02:11,5.478,1621.737,0.068,,14.053,9.164
2016,22,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,"habitat includes columnar basalt, lots of juvenile yelloweye",buttercup,992,juvenile,49,25.361,-299.85,-742.935,-1690.225,224.041,8:06:26,4.255,1870.487,0.563,,2.374,13.727
2016,22,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,"habitat includes columnar basalt, lots of juvenile yelloweye",buttercup,992,juvenile,51,31.33,884.436,-698.391,-1851.322,203.768,8:07:20,10.83,2167.341,2.183,,2.045,9.738
2016,22,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,"habitat includes columnar basalt, lots of juvenile yelloweye",buttercup,992,juvenile,75,27.96,-1322.495,20.79,-2491.754,193.482,8:18:19,28.599,2821.039,0.197,high horizontal angle,34.962,4.678
2016,22,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,"habitat includes columnar basalt, lots of juvenile yelloweye",buttercup,992,juvenile,83,25.042,798.176,-281.983,-1811.881,196.818,8:22:51,9.936,1999.878,1.947,,3.973,1.547
2016,22,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,"habitat includes columnar basalt, lots of juvenile yelloweye",buttercup,992,subadult,2,24.468,-880.105,-19.444,-1934.577,250.54,7:47:39,17.227,2125.453,1.451,high horizontal angle,46.047,26.649
2016,22,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,"habitat includes columnar basalt, lots of juvenile yelloweye",buttercup,992,subadult,7,28.003,-1466.564,132.069,-2769.045,280.612,7:48:56,25.575,3136.218,1.443,,13.941,24.156
2016,22,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,"habitat includes columnar basalt, lots of juvenile yelloweye",buttercup,992,subadult,42,28.326,-1645.399,262.614,-3091.152,323.684,8:04:29,41.806,3511.627,1.16,high precision and horizontal angle,54.142,38.673
2016,22,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,"habitat includes columnar basalt, lots of juvenile yelloweye",buttercup,992,subadult,43,20.671,-1165.816,336.043,-3215.717,234.139,8:04:36,26.178,3436.988,0.573,,7.284,2.449
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,adult,13,25.282,-1315.995,636.281,-3094.908,646.056,9:13:06,30.478,3422.741,0.745,,16.402,9.315
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,adult,21,22.268,849.907,2248.057,-5869.19,649.782,9:15:32,102.61,6342.2,0.568,high precision,25.471,8.698
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,adult,22,18.674,149.366,605.49,-1845.274,637.194,9:15:38,10.967,1947.81,1.454,,27.643,13.987
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,adult,27,16.041,714.668,332.801,-2741.876,637.702,9:17:46,35.284,2852.961,0.603,high horizontal angle,42.383,6.954
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,adult,52,25.583,939.712,467.566,-2192.397,425.347,9:38:00,15.632,2430.695,1.626,,14.307,4.266
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,adult,53,18.457,327.546,652.546,-2187.56,478.324,9:38:02,18.542,2306.192,1.285,high horizontal,36.118,19.046
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,adult,80,4.763,-337.835,4.138,-4054.623,571.414,9:39:14,38.849,4068.675,0.391,,20.632,8.949
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,adult,81,21.468,68.258,-731.193,-1867.35,609.017,9:39:14,5.394,2006.564,2.566,,8.644,5.555
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,adult,100,14.779,-70.658,-382.159,-1473.106,478.596,9:45:24,6.398,1523.509,0.113,,24.534,6.367
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,juvenile,1,17.17,-28.899,960.6,-3110.459,206.466,9:09:05,15.871,3255.54,1.162,,14.16,5.49
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,juvenile,4,27.924,857.998,-445.759,-1824.269,213.518,9:09:48,14.411,2064.659,0.873,,30.739,3.185
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,juvenile,23,15.987,-308.244,-583.872,-2304.453,129.679,9:16:09,5.577,2397.17,1.598,,2.586,12.874
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,juvenile,28,27.796,1270.082,-463.753,-2564.958,196.384,9:17:46,25.027,2899.515,1.384,high horizontal angle,45.866,45.922
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,juvenile,87,9.802,407.2,333.615,-3047.027,249.113,9:41:29,38.21,3092.165,1.885,high horizontal angle,42.58,23.918
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,juvenile,90,21.217,-941.384,19.496,-2425.411,219.292,9:41:47,31.97,2601.769,0.325,high horizontal angle,73.766,31.353
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,juvenile,97,11.68,407.834,-80.683,-2011.12,215.479,9:45:19,6.573,2053.641,0.25,,7.847,15.641
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,juvenile,99,30.079,1344.242,306.838,-2380.618,136.499,9:45:24,23.285,2751.087,4.66,,18.383,0.727
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,subadult,31,11.06,828.813,-154.9,-4313.77,306.344,9:17:58,31.477,4395.4,1.573,,9.654,2.543
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,subadult,49,7.982,157.895,-165.422,-1630.825,296.225,9:33:55,6.559,1646.781,0.213,,21.044,13.954
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,subadult,101,17.774,-1280.63,352.3,-4143.259,393.062,9:45:35,35.176,4350.945,1.259,,1.537,8.423
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,,18,21.751,367.985,-559.843,-1679.192,290.799,9:15:18,6.873,1807.906,0.835,,16.496,18.49
2016,23,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt,buttercup,995,,44,4.783,152.159,83.18,-2072.368,291.119,9:28:59,21.649,2079.611,2.099,"juvenile, high horizontal angle",65.144,32.486
2016,24,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,,buttercup,1003,adult,27,14.907,-554.478,-268.547,-2314.303,608.199,10:53:59,13.291,2394.903,0.302,,17.946,23.018
2016,24,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,,buttercup,1003,adult,41,19.555,-415.3,-348.635,-1526.588,431.667,11:04:13,7.486,1620.029,0.288,,23.005,5.064
2016,24,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,,buttercup,1003,adult,44,5.551,-55.539,-172.659,-1866.351,480.768,11:09:05,6.992,1875.143,0.151,,16.387,12.005
2016,24,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,,buttercup,1003,,32,29.896,1122.612,-122.837,-1964.266,639.922,10:57:34,15.613,2265.764,1.34,high horizontal angle,65.04,50.611
2016,25,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,Only 500 m surveyed because looks like poor habitat and no clump tracking.,buttercup,510,,,,,,,,,,,,,,
2016,26,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,,buttercup,992,adult,25,31.968,2363.038,1201.796,-4247.822,441.035,14:19:15,81.028,5007.22,0.507,high precision and horiz direction,44.771,33.04
2016,27,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,not yelloweye habitat,buttercup,993,,,,,,,,,,,,,,
2016,28,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Aborted,1,6/12/2016,,,,Abort dive 2 min from start because tangled umbilical.,buttercup,,,,,,,,,,,,,,,
2016,29,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt; longline or wire line at 17:26:17,buttercup,996,adult,8,22.79,1450.035,317.556,-3532.952,373.286,16:54:05,60.659,3832.126,0.308,high horiz and precision,40.567,3.372
2016,29,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt; longline or wire line at 17:26:17,buttercup,996,adult,27,8.829,-64.462,572.982,-3712.173,390.002,17:01:19,33.722,3756.686,0.264,,22.864,18.673
2016,29,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt; longline or wire line at 17:26:17,buttercup,996,adult,42,7.029,-302.327,11.438,-2453.593,394.057,17:08:41,18.986,2472.176,0.769,,28.896,16.092
2016,29,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt; longline or wire line at 17:26:17,buttercup,996,juvenile,17,29.099,-1758.355,325.217,-3212.804,167.66,16:58:12,44.446,3676.913,0.239,,34.167,17.084
2016,29,,buttercup,ROV,nseo,NSEO,6/12/2016,6/12/2016,,,,mike,byerly,Line Transect,1,6/12/2016,,,hypack,columnar basalt; longline or wire line at 17:26:17,buttercup,996,juvenile,25,22.256,-43.484,-651.005,-1594.332,249.024,17:01:09,10.691,1722.67,0.325,high horizontal angle,41.802,23.494
